resource,dataset,name,label,collection event.resource,collection event,since version,until version,is repeat of.dataset,is repeat of.name
LifeCycle_CDM,core,height_age48,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age49,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age5,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age50,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age51,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age52,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age53,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age54,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age55,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age56,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age57,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age58,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age59,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age6,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age60,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age61,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age62,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age63,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age64,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age65,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age66,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age67,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age68,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age69,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age7,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age70,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age71,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age72,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age73,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age74,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age75,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age76,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age77,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age78,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age79,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age8,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age80,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age81,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age82,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age83,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age84,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age85,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age86,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age87,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age88,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age89,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age9,,,,1.0.0,,core,height_age0
LifeCycle_CDM,core,height_age90,,,,1.0.0,,core,height_age0
LifeCycle_CDM,outcome,hipcirc_1,,,,1.0.0,,outcome,hipcirc_0
LifeCycle_CDM,outcome,hipcirc_14,,,,1.0.0,,outcome,hipcirc_0
LifeCycle_CDM,outcome,hipcirc_146,,,,1.0.0,,outcome,hipcirc_0
LifeCycle_CDM,outcome,hipcirc_147,,,,1.0.0,,outcome,hipcirc_0
LifeCycle_CDM,outcome,hipcirc_148,,,,1.0.0,,outcome,hipcirc_0
LifeCycle_CDM,outcome,hipcirc_149,,,,1.0.0,,outcome,hipcirc_0
LifeCycle_CDM,outcome,hipcirc_15,,,,1.0.0,,outcome,hipcirc_0
LifeCycle_CDM,outcome,hipcirc_150,,,,1.0.0,,outcome,hipcirc_0
LifeCycle_CDM,outcome,hipcirc_151,,,,1.0.0,,outcome,hipcirc_0
LifeCycle_CDM,outcome,hipcirc_152,,,,1.0.0,,outcome,hipcirc_0
LifeCycle_CDM,outcome,hipcirc_153,,,,1.0.0,,outcome,hipcirc_0
LifeCycle_CDM,outcome,hipcirc_154,,,,1.0.0,,outcome,hipcirc_0
LifeCycle_CDM,outcome,hipcirc_155,,,,1.0.0,,outcome,hipcirc_0
LifeCycle_CDM,outcome,hipcirc_156,,,,1.0.0,,outcome,hipcirc_0
LifeCycle_CDM,outcome,hipcirc_157,,,,1.0.0,,outcome,hipcirc_0
LifeCycle_CDM,outcome,hipcirc_158,,,,1.0.0,,outcome,hipcirc_0
LifeCycle_CDM,outcome,hipcircage_14,,,,1.0.0,,outcome,hipcircage_0
LifeCycle_CDM,outcome,hipcircage_146,,,,1.0.0,,outcome,hipcircage_0
LifeCycle_CDM,outcome,hipcircage_147,,,,1.0.0,,outcome,hipcircage_0
LifeCycle_CDM,outcome,hipcircage_148,,,,1.0.0,,outcome,hipcircage_0
LifeCycle_CDM,outcome,hipcircage_149,,,,1.0.0,,outcome,hipcircage_0
LifeCycle_CDM,outcome,hipcircage_150,,,,1.0.0,,outcome,hipcircage_0
LifeCycle_CDM,outcome,hipcircage_1,,,,1.0.0,,outcome,hipcircage_0
LifeCycle_CDM,outcome,hipcircage_15,,,,1.0.0,,outcome,hipcircage_0
LifeCycle_CDM,outcome,hipcircage_151,,,,1.0.0,,outcome,hipcircage_0
LifeCycle_CDM,outcome,hipcircage_152,,,,1.0.0,,outcome,hipcircage_0
LifeCycle_CDM,outcome,hipcircage_153,,,,1.0.0,,outcome,hipcircage_0
LifeCycle_CDM,outcome,hipcircage_154,,,,1.0.0,,outcome,hipcircage_0
LifeCycle_CDM,outcome,hipcircage_155,,,,1.0.0,,outcome,hipcircage_0
LifeCycle_CDM,outcome,hipcircage_156,,,,1.0.0,,outcome,hipcircage_0
LifeCycle_CDM,outcome,hipcircage_157,,,,1.0.0,,outcome,hipcircage_0
LifeCycle_CDM,outcome,hipcircage_158,,,,1.0.0,,outcome,hipcircage_0
LifeCycle_CDM,outcome,hipcircmes_146,,,,1.0.0,,outcome,hipcircmes_0
LifeCycle_CDM,outcome,hipcircmes_1,,,,1.0.0,,outcome,hipcircmes_0
LifeCycle_CDM,outcome,hipcircmes_14,,,,1.0.0,,outcome,hipcircmes_0
LifeCycle_CDM,outcome,hipcircmes_147,,,,1.0.0,,outcome,hipcircmes_0
LifeCycle_CDM,outcome,hipcircmes_148,,,,1.0.0,,outcome,hipcircmes_0
LifeCycle_CDM,outcome,hipcircmes_149,,,,1.0.0,,outcome,hipcircmes_0
LifeCycle_CDM,outcome,hipcircmes_15,,,,1.0.0,,outcome,hipcircmes_0
LifeCycle_CDM,outcome,hipcircmes_150,,,,1.0.0,,outcome,hipcircmes_0
LifeCycle_CDM,outcome,hipcircmes_151,,,,1.0.0,,outcome,hipcircmes_0
LifeCycle_CDM,outcome,hipcircmes_152,,,,1.0.0,,outcome,hipcircmes_0
LifeCycle_CDM,outcome,hipcircmes_153,,,,1.0.0,,outcome,hipcircmes_0
LifeCycle_CDM,outcome,hipcircmes_154,,,,1.0.0,,outcome,hipcircmes_0
LifeCycle_CDM,outcome,hipcircmes_155,,,,1.0.0,,outcome,hipcircmes_0
LifeCycle_CDM,outcome,hipcircmes_156,,,,1.0.0,,outcome,hipcircmes_0
LifeCycle_CDM,outcome,hipcircmes_157,,,,1.0.0,,outcome,hipcircmes_0
LifeCycle_CDM,outcome,hipcircmes_158,,,,1.0.0,,outcome,hipcircmes_0
LifeCycle_CDM,outcome,inh_all_1,,,,1.0.0,,outcome,inh_all_0
LifeCycle_CDM,outcome,inh_all_10,,,,1.0.0,,outcome,inh_all_0
LifeCycle_CDM,outcome,inh_all_11,,,,1.0.0,,outcome,inh_all_0
LifeCycle_CDM,outcome,inh_all_12,,,,1.0.0,,outcome,inh_all_0
LifeCycle_CDM,outcome,inh_all_13,,,,1.0.0,,outcome,inh_all_0
LifeCycle_CDM,outcome,inh_all_14,,,,1.0.0,,outcome,inh_all_0
LifeCycle_CDM,outcome,all_2,,,,1.0.0,,outcome,all_0
LifeCycle_CDM,outcome,inh_all_2,,,,1.0.0,,outcome,inh_all_0
LifeCycle_CDM,outcome,all_3,,,,1.0.0,,outcome,all_0
LifeCycle_CDM,outcome,inh_all_3,,,,1.0.0,,outcome,inh_all_0
LifeCycle_CDM,outcome,all_4,,,,1.0.0,,outcome,all_0
LifeCycle_CDM,outcome,inh_all_4,,,,1.0.0,,outcome,inh_all_0
LifeCycle_CDM,outcome,inh_all_5,,,,1.0.0,,outcome,inh_all_0
LifeCycle_CDM,outcome,inh_all_6,,,,1.0.0,,outcome,inh_all_0
LifeCycle_CDM,outcome,inh_all_7,,,,1.0.0,,outcome,inh_all_0
LifeCycle_CDM,outcome,inh_all_8,,,,1.0.0,,outcome,inh_all_0
LifeCycle_CDM,outcome,inh_all_9,,,,1.0.0,,outcome,inh_all_0
LifeCycle_CDM,outcome,int_age_1,,,,1.0.0,,outcome,int_age_0
LifeCycle_CDM,outcome,int_age_11,,,,1.0.0,,outcome,int_age_0
LifeCycle_CDM,outcome,int_age_12,,,,1.0.0,,outcome,int_age_0
LifeCycle_CDM,outcome,int_age_13,,,,1.0.0,,outcome,int_age_0
LifeCycle_CDM,outcome,int_age_14,,,,1.0.0,,outcome,int_age_0
LifeCycle_CDM,outcome,int_age_2,,,,1.0.0,,outcome,int_age_0
LifeCycle_CDM,outcome,int_age_3,,,,1.0.0,,outcome,int_age_0
LifeCycle_CDM,outcome,int_age_5,,,,1.0.0,,outcome,int_age_0
LifeCycle_CDM,outcome,int_age_6,,,,1.0.0,,outcome,int_age_0
LifeCycle_CDM,outcome,int_age_7,,,,1.0.0,,outcome,int_age_0
LifeCycle_CDM,outcome,int_age_8,,,,1.0.0,,outcome,int_age_0
LifeCycle_CDM,outcome,int_avg_1,,,,1.0.0,,outcome,int_avg_0
LifeCycle_CDM,outcome,int_avg_11,,,,1.0.0,,outcome,int_avg_0
LifeCycle_CDM,outcome,int_avg_12,,,,1.0.0,,outcome,int_avg_0
LifeCycle_CDM,outcome,int_avg_13,,,,1.0.0,,outcome,int_avg_0
LifeCycle_CDM,outcome,int_avg_14,,,,1.0.0,,outcome,int_avg_0
LifeCycle_CDM,outcome,int_avg_2,,,,1.0.0,,outcome,int_avg_0
LifeCycle_CDM,outcome,int_avg_3,,,,1.0.0,,outcome,int_avg_0
LifeCycle_CDM,outcome,int_avg_5,,,,1.0.0,,outcome,int_avg_0
LifeCycle_CDM,outcome,int_avg_6,,,,1.0.0,,outcome,int_avg_0
LifeCycle_CDM,outcome,int_avg_7,,,,1.0.0,,outcome,int_avg_0
LifeCycle_CDM,outcome,int_avg_8,,,,1.0.0,,outcome,int_avg_0
LifeCycle_CDM,outcome,int_eval_1,,,,1.0.0,,outcome,int_eval_0
LifeCycle_CDM,outcome,int_eval_11,,,,1.0.0,,outcome,int_eval_0
PELAGIE,harmonized,INT_EVAL_11,,,,1.0.0,,harmonized,int_eval_1
LifeCycle_CDM,outcome,int_eval_12,,,,1.0.0,,outcome,int_eval_0
PELAGIE,harmonized,int_eval_12,,,,1.0.0,,harmonized,int_eval_1
PELAGIE,harmonized,INT_EVAL_12,,,,1.0.0,,harmonized,int_eval_1
LifeCycle_CDM,outcome,int_eval_13,,,,1.0.0,,outcome,int_eval_0
PELAGIE,harmonized,int_eval_13,,,,1.0.0,,harmonized,int_eval_1
PELAGIE,harmonized,INT_EVAL_13,,,,1.0.0,,harmonized,int_eval_1
LifeCycle_CDM,outcome,int_eval_14,,,,1.0.0,,outcome,int_eval_0
PELAGIE,harmonized,int_eval_14,,,,1.0.0,,harmonized,int_eval_1
PELAGIE,harmonized,INT_EVAL_14,,,,1.0.0,,harmonized,int_eval_1
LifeCycle_CDM,outcome,int_eval_2,,,,1.0.0,,outcome,int_eval_0
PELAGIE,harmonized,int_eval_2,,,,1.0.0,,harmonized,int_eval_1
PELAGIE,harmonized,INT_EVAL_2,,,,1.0.0,,harmonized,int_eval_1
LifeCycle_CDM,outcome,int_raw_14,,,,1.0.0,,outcome,int_raw_0
LifeCycle_CDM,outcome,int_raw_2,,,,1.0.0,,outcome,int_raw_0
LifeCycle_CDM,outcome,int_raw_3,,,,1.0.0,,outcome,int_raw_0
LifeCycle_CDM,outcome,int_raw_5,,,,1.0.0,,outcome,int_raw_0
LifeCycle_CDM,outcome,int_raw_6,,,,1.0.0,,outcome,int_raw_0
LifeCycle_CDM,outcome,int_raw_7,,,,1.0.0,,outcome,int_raw_0
LifeCycle_CDM,outcome,int_raw_8,,,,1.0.0,,outcome,int_raw_0
LifeCycle_CDM,outcome,lan_age_5,,,,1.0.0,,outcome,lan_age_0
LifeCycle_CDM,outcome,lan_age_6,,,,1.0.0,,outcome,lan_age_0
LifeCycle_CDM,outcome,lan_avg_5,,,,1.0.0,,outcome,lan_avg_0
LifeCycle_CDM,outcome,lan_avg_6,,,,1.0.0,,outcome,lan_avg_0
LifeCycle_CDM,outcome,lan_eval_5,,,,1.0.0,,outcome,lan_eval_0
LifeCycle_CDM,outcome,lan_eval_6,,,,1.0.0,,outcome,lan_eval_0
LifeCycle_CDM,outcome,lan_instr_5,,,,1.0.0,,outcome,lan_instr_0
LifeCycle_CDM,outcome,lan_instr_6,,,,1.0.0,,outcome,lan_instr_0
LifeCycle_CDM,outcome,lan_pc_6,,,,1.0.0,,outcome,lan_pc_0
LifeCycle_CDM,outcome,lan_pro_5,,,,1.0.0,,outcome,lan_pro_0
LifeCycle_CDM,outcome,lan_pro_6,,,,1.0.0,,outcome,lan_pro_0
LifeCycle_CDM,outcome,lan_raw_5,,,,1.0.0,,outcome,lan_raw_0
LifeCycle_CDM,outcome,lan_raw_6,,,,1.0.0,,outcome,lan_raw_0
LifeCycle_CDM,outcome,lan_std_6,,,,1.0.0,,outcome,lan_std_0
LifeCycle_CDM,outcome,ldlc_1,,,,1.0.0,,outcome,ldlc_0
LifeCycle_CDM,outcome,ldlc_14,,,,1.0.0,,outcome,ldlc_0
LifeCycle_CDM,outcome,ldlc_146,,,,1.0.0,,outcome,ldlc_0
LifeCycle_CDM,outcome,ldlc_147,,,,1.0.0,,outcome,ldlc_0
LifeCycle_CDM,outcome,ldlc_148,,,,1.0.0,,outcome,ldlc_0
LifeCycle_CDM,outcome,ldlc_149,,,,1.0.0,,outcome,ldlc_0
LifeCycle_CDM,outcome,ldlc_15,,,,1.0.0,,outcome,ldlc_0
LifeCycle_CDM,outcome,ldlc_150,,,,1.0.0,,outcome,ldlc_0
LifeCycle_CDM,outcome,ldlc_151,,,,1.0.0,,outcome,ldlc_0
LifeCycle_CDM,outcome,ldlc_152,,,,1.0.0,,outcome,ldlc_0
LifeCycle_CDM,outcome,ldlc_153,,,,1.0.0,,outcome,ldlc_0
LifeCycle_CDM,outcome,ldlc_154,,,,1.0.0,,outcome,ldlc_0
LifeCycle_CDM,outcome,ldlc_155,,,,1.0.0,,outcome,ldlc_0
LifeCycle_CDM,outcome,ldlc_156,,,,1.0.0,,outcome,ldlc_0
LifeCycle_CDM,outcome,ldlc_157,,,,1.0.0,,outcome,ldlc_0
LifeCycle_CDM,outcome,ldlc_158,,,,1.0.0,,outcome,ldlc_0
LifeCycle_CDM,outcome,ldlcage_146,,,,1.0.0,,outcome,ldlcage_0
LifeCycle_CDM,outcome,ldlcage_147,,,,1.0.0,,outcome,ldlcage_0
LifeCycle_CDM,outcome,ldlcage_148,,,,1.0.0,,outcome,ldlcage_0
LifeCycle_CDM,outcome,ldlcage_1,,,,1.0.0,,outcome,ldlcage_0
LifeCycle_CDM,outcome,ldlcage_14,,,,1.0.0,,outcome,ldlcage_0
LifeCycle_CDM,outcome,ldlcage_149,,,,1.0.0,,outcome,ldlcage_0
LifeCycle_CDM,outcome,ldlcage_15,,,,1.0.0,,outcome,ldlcage_0
LifeCycle_CDM,outcome,ldlcage_150,,,,1.0.0,,outcome,ldlcage_0
LifeCycle_CDM,outcome,ldlcage_151,,,,1.0.0,,outcome,ldlcage_0
LifeCycle_CDM,outcome,ldlcage_152,,,,1.0.0,,outcome,ldlcage_0
LifeCycle_CDM,outcome,ldlcage_153,,,,1.0.0,,outcome,ldlcage_0
LifeCycle_CDM,outcome,ldlcage_154,,,,1.0.0,,outcome,ldlcage_0
LifeCycle_CDM,outcome,ldlcage_155,,,,1.0.0,,outcome,ldlcage_0
LifeCycle_CDM,outcome,ldlcage_156,,,,1.0.0,,outcome,ldlcage_0
LifeCycle_CDM,outcome,ldlcage_157,,,,1.0.0,,outcome,ldlcage_0
LifeCycle_CDM,outcome,ldlcage_158,,,,1.0.0,,outcome,ldlcage_0
LifeCycle_CDM,outcome,ldlcmes_146,,,,1.0.0,,outcome,ldlcmes_0
LifeCycle_CDM,outcome,ldlcmes_147,,,,1.0.0,,outcome,ldlcmes_0
LifeCycle_CDM,outcome,ldlcmes_148,,,,1.0.0,,outcome,ldlcmes_0
LifeCycle_CDM,outcome,ldlcmes_1,,,,1.0.0,,outcome,ldlcmes_0
LifeCycle_CDM,outcome,ldlcmes_14,,,,1.0.0,,outcome,ldlcmes_0
LifeCycle_CDM,outcome,ldlcmes_149,,,,1.0.0,,outcome,ldlcmes_0
LifeCycle_CDM,outcome,ldlcmes_150,,,,1.0.0,,outcome,ldlcmes_0
LifeCycle_CDM,outcome,ldlcmes_151,,,,1.0.0,,outcome,ldlcmes_0
LifeCycle_CDM,outcome,ldlcmes_152,,,,1.0.0,,outcome,ldlcmes_0
LifeCycle_CDM,outcome,ldlcmes_153,,,,1.0.0,,outcome,ldlcmes_0
LifeCycle_CDM,outcome,ldlcmes_154,,,,1.0.0,,outcome,ldlcmes_0
LifeCycle_CDM,outcome,ldlcmes_155,,,,1.0.0,,outcome,ldlcmes_0
LifeCycle_CDM,outcome,ldlcmes_15,,,,1.0.0,,outcome,ldlcmes_0
LifeCycle_CDM,outcome,ldlcmes_156,,,,1.0.0,,outcome,ldlcmes_0
LifeCycle_CDM,outcome,ldlcmes_157,,,,1.0.0,,outcome,ldlcmes_0
LifeCycle_CDM,outcome,ldlcmes_158,,,,1.0.0,,outcome,ldlcmes_0
LifeCycle_CDM,outcome,LRTI_1,,,,1.0.0,,outcome,LRTI_0
ATHLETE_CDM,chemicals_ath,m_2mpa_lod_t2,,,,1.1.0,,chemicals_ath,m_2mpa_lod_t1
ATHLETE_CDM,chemicals_ath,m_2mpa_raw_t2,,,,1.1.0,,chemicals_ath,m_2mpa_raw_t1
ATHLETE_CDM,chemicals_ath,m_bpa_lod_t2,,,,1.1.0,,chemicals_ath,m_bpa_lod_t1
ATHLETE_CDM,chemicals_ath,m_bpa_raw_t2,,,,1.1.0,,chemicals_ath,m_bpa_raw_t1
LifeCycle_CDM,core,mental_exp10,,,,1.0.0,,core,mental_exp0
ATHLETE_CDM,chemicals_ath,m_bpf_lod_t2,,,,1.1.0,,chemicals_ath,m_bpf_lod_t1
ATHLETE_CDM,chemicals_ath,m_bpf_raw_t2,,,,1.1.0,,chemicals_ath,m_bpf_raw_t1
ATHLETE_CDM,chemicals_ath,m_bps_lod_t2,,,,1.1.0,,chemicals_ath,m_bps_lod_t1
ATHLETE_CDM,chemicals_ath,m_bps_raw_t2,,,,1.1.0,,chemicals_ath,m_bps_raw_t1
ATHLETE_CDM,chemicals_ath,m_bupa_lod_t2,,,,1.1.0,,chemicals_ath,m_bupa_lod_t1
ATHLETE_CDM,chemicals_ath,m_bupa_raw_t2,,,,1.1.0,,chemicals_ath,m_bupa_raw_t1
ATHLETE_CDM,chemicals_ath,m_chlorphyrifos_lod_t2,,,,1.1.0,,chemicals_ath,m_chlorphyrifos_lod_t1
ATHLETE_CDM,chemicals_ath,m_chlorphyrifos_raw_t2,,,,1.1.0,,chemicals_ath,m_chlorphyrifos_raw_t1
ATHLETE_CDM,chemicals_ath,m_cotinine_lod_t2,,,,1.1.0,,chemicals_ath,m_cotinine_lod_t1
ATHLETE_CDM,chemicals_ath,m_cotinine_raw_t2,,,,1.1.0,,chemicals_ath,m_cotinine_raw_t1
ATHLETE_CDM,chemicals_ath,m_creatinine_lod_t2,,,,1.1.0,,chemicals_ath,m_creatinine_lod_t1
PELAGIE,harmonized,occup_f1_8,,,,1.0.0,,harmonized,occup_f1_0
ATHLETE_CDM,chemicals_ath,m_creatinine_raw_t2,,,,1.1.0,,chemicals_ath,m_creatinine_raw_t1
ATHLETE_CDM,chemicals_ath,m_cxminp_lod_t2,,,,1.1.0,,chemicals_ath,m_cxminp_lod_t1
ATHLETE_CDM,chemicals_ath,m_cxminp_raw_t2,,,,1.1.0,,chemicals_ath,m_cxminp_raw_t1
ATHLETE_CDM,chemicals_ath,m_dedtp_lod_t2,,,,1.1.0,,chemicals_ath,m_dedtp_lod_t1
ATHLETE_CDM,chemicals_ath,m_dedtp_raw_t2,,,,1.1.0,,chemicals_ath,m_dedtp_raw_t1
ATHLETE_CDM,chemicals_ath,m_dep_lod_t2,,,,1.1.0,,chemicals_ath,m_dep_lod_t1
ATHLETE_CDM,chemicals_ath,m_dep_raw_t2,,,,1.1.0,,chemicals_ath,m_dep_raw_t1
ATHLETE_CDM,chemicals_ath,m_detp_lod_t2,,,,1.1.0,,chemicals_ath,m_detp_lod_t1
ATHLETE_CDM,chemicals_ath,m_detp_raw_t2,,,,1.1.0,,chemicals_ath,m_detp_raw_t1
ATHLETE_CDM,chemicals_ath,m_dmdtp_lod_t2,,,,1.1.0,,chemicals_ath,m_dmdtp_lod_t1
ATHLETE_CDM,chemicals_ath,m_dmdtp_raw_t2,,,,1.1.0,,chemicals_ath,m_dmdtp_raw_t1
ATHLETE_CDM,chemicals_ath,m_dmp_lod_t2,,,,1.1.0,,chemicals_ath,m_dmp_lod_t1
ATHLETE_CDM,chemicals_ath,m_dmp_raw_t2,,,,1.1.0,,chemicals_ath,m_dmp_raw_t1
ATHLETE_CDM,chemicals_ath,m_dmtp_lod_t2,,,,1.1.0,,chemicals_ath,m_dmtp_lod_t1
ATHLETE_CDM,chemicals_ath,m_dmtp_raw_t2,,,,1.1.0,,chemicals_ath,m_dmtp_raw_t1
ATHLETE_CDM,chemicals_ath,m_eaa_lod_t2,,,,1.1.0,,chemicals_ath,m_eaa_lod_t1
ATHLETE_CDM,chemicals_ath,m_eaa_raw_t2,,,,1.1.0,,chemicals_ath,m_eaa_raw_t1
ATHLETE_CDM,chemicals_ath,m_eeaa_lod_t2,,,,1.1.0,,chemicals_ath,m_eeaa_lod_t1
ATHLETE_CDM,chemicals_ath,m_eeaa_raw_t2,,,,1.1.0,,chemicals_ath,m_eeaa_raw_t1
ATHLETE_CDM,chemicals_ath,m_etpa_lod_t2,,,,1.1.0,,chemicals_ath,m_etpa_lod_t1
ATHLETE_CDM,chemicals_ath,m_etpa_raw_t2,,,,1.1.0,,chemicals_ath,m_etpa_raw_t1
ATHLETE_CDM,chemicals_ath,m_hg_lod_t3,,,,1.1.0,,chemicals_ath,m_hg_lod_t1
ATHLETE_CDM,chemicals_ath,m_hg_raw_t3,,,,1.1.0,,chemicals_ath,m_hg_raw_t1
ATHLETE_CDM,chemicals_ath,m_maa_lod_t2,,,,1.1.0,,chemicals_ath,m_maa_lod_t1
ATHLETE_CDM,chemicals_ath,m_maa_raw_t2,,,,1.1.0,,chemicals_ath,m_maa_raw_t1
ATHLETE_CDM,chemicals_ath,m_mbzp_lod_t2,,,,1.1.0,,chemicals_ath,m_mbzp_lod_t1
ATHLETE_CDM,chemicals_ath,m_mbzp_raw_t2,,,,1.1.0,,chemicals_ath,m_mbzp_raw_t1
ATHLETE_CDM,chemicals_ath,m_mchp_lod_t2,,,,1.1.0,,chemicals_ath,m_mchp_lod_t1
ATHLETE_CDM,chemicals_ath,m_mchp_raw_t2,,,,1.1.0,,chemicals_ath,m_mchp_raw_t1
ATHLETE_CDM,chemicals_ath,m_meaa_lod_t2,,,,1.1.0,,chemicals_ath,m_meaa_lod_t1
ATHLETE_CDM,chemicals_ath,m_meaa_raw_t2,,,,1.1.0,,chemicals_ath,m_meaa_raw_t1
ATHLETE_CDM,chemicals_ath,m_mecpp_lod_t2,,,,1.1.0,,chemicals_ath,m_mecpp_lod_t1
ATHLETE_CDM,chemicals_ath,m_mecpp_raw_t2,,,,1.1.0,,chemicals_ath,m_mecpp_raw_t1
ATHLETE_CDM,chemicals_ath,m_mehhp_lod_t2,,,,1.1.0,,chemicals_ath,m_mehhp_lod_t1
ATHLETE_CDM,chemicals_ath,m_mehhp_raw_t2,,,,1.1.0,,chemicals_ath,m_mehhp_raw_t1
ATHLETE_CDM,chemicals_ath,m_mehp_lod_t2,,,,1.1.0,,chemicals_ath,m_mehp_lod_t1
ATHLETE_CDM,chemicals_ath,m_mehp_raw_t2,,,,1.1.0,,chemicals_ath,m_mehp_raw_t1
ATHLETE_CDM,chemicals_ath,m_meohp_lod_t2,,,,1.1.0,,chemicals_ath,m_meohp_lod_t1
ATHLETE_CDM,chemicals_ath,m_meohp_raw_t2,,,,1.1.0,,chemicals_ath,m_meohp_raw_t1
ATHLETE_CDM,chemicals_ath,m_mep_lod_t2,,,,1.1.0,,chemicals_ath,m_mep_lod_t1
ATHLETE_CDM,chemicals_ath,m_mep_raw_t2,,,,1.1.0,,chemicals_ath,m_mep_raw_t1
ATHLETE_CDM,chemicals_ath,m_mepa_lod_t2,,,,1.1.0,,chemicals_ath,m_mepa_lod_t1
ATHLETE_CDM,chemicals_ath,m_mepa_raw_t2,,,,1.1.0,,chemicals_ath,m_mepa_raw_t1
ATHLETE_CDM,chemicals_ath,m_mibp_lod_t2,,,,1.1.0,,chemicals_ath,m_mibp_lod_t1
ATHLETE_CDM,chemicals_ath,m_mibp_raw_t2,,,,1.1.0,,chemicals_ath,m_mibp_raw_t1
ATHLETE_CDM,chemicals_ath,m_mnbp_lod_t2,,,,1.1.0,,chemicals_ath,m_mnbp_lod_t1
ATHLETE_CDM,chemicals_ath,m_mnbp_raw_t2,,,,1.1.0,,chemicals_ath,m_mnbp_raw_t1
ATHLETE_CDM,chemicals_ath,m_mnop_lod_t2,,,,1.1.0,,chemicals_ath,m_mnop_lod_t1
ATHLETE_CDM,chemicals_ath,m_mnop_raw_t2,,,,1.1.0,,chemicals_ath,m_mnop_raw_t1
ATHLETE_CDM,chemicals_ath,m_mnpep_lod_t2,,,,1.1.0,,chemicals_ath,m_mnpep_lod_t1
ATHLETE_CDM,chemicals_ath,m_mnpep_raw_t2,,,,1.1.0,,chemicals_ath,m_mnpep_raw_t1
ATHLETE_CDM,chemicals_ath,m_ohminch_lod_t2,,,,1.1.0,,chemicals_ath,m_ohminch_lod_t1
ATHLETE_CDM,chemicals_ath,m_ohminch_raw_t2,,,,1.1.0,,chemicals_ath,m_ohminch_raw_t1
ATHLETE_CDM,chemicals_ath,m_ohminp_lod_t2,,,,1.1.0,,chemicals_ath,m_ohminp_lod_t1
ATHLETE_CDM,chemicals_ath,m_ohminp_raw_t2,,,,1.1.0,,chemicals_ath,m_ohminp_raw_t1
ATHLETE_CDM,chemicals_ath,m_ohmphp_lod_t2,,,,1.1.0,,chemicals_ath,m_ohmphp_lod_t1
ATHLETE_CDM,chemicals_ath,m_ohmphp_raw_t2,,,,1.1.0,,chemicals_ath,m_ohmphp_raw_t1
ATHLETE_CDM,chemicals_ath,m_oxbe_lod_t2,,,,1.1.0,,chemicals_ath,m_oxbe_lod_t1
ATHLETE_CDM,chemicals_ath,m_oxbe_raw_t2,,,,1.1.0,,chemicals_ath,m_oxbe_raw_t1
