name,label,codesystem,code,ontologyTermURI
2909002,Structure of posterior portion of diaphragmatic aspect of liver,SNOMED CT,2909002,http://purl.bioontology.org/ontology/SNOMEDCT/2909002
2920002,Structure of facial nerve motor branch,SNOMED CT,2920002,http://purl.bioontology.org/ontology/SNOMEDCT/2920002
2922005,Structure of posterior papillary muscle of left ventricle,SNOMED CT,2922005,http://purl.bioontology.org/ontology/SNOMEDCT/2922005
2923000,Subcutaneous tissue structure of supraorbital area,SNOMED CT,2923000,http://purl.bioontology.org/ontology/SNOMEDCT/2923000
2954001,Deciduous supernumerary tooth,SNOMED CT,2954001,http://purl.bioontology.org/ontology/SNOMEDCT/2954001
2969000,Body space structure,SNOMED CT,2969000,http://purl.bioontology.org/ontology/SNOMEDCT/2969000
2979003,Bone structure of medial cuneiform,SNOMED CT,2979003,http://purl.bioontology.org/ontology/SNOMEDCT/2979003
2986006,Structure of talar facet of navicular bone of foot,SNOMED CT,2986006,http://purl.bioontology.org/ontology/SNOMEDCT/2986006
3003007,Internal capsule anterior limb structure,SNOMED CT,3003007,http://purl.bioontology.org/ontology/SNOMEDCT/3003007
3008003,White fibrocartilage,SNOMED CT,3008003,http://purl.bioontology.org/ontology/SNOMEDCT/3008003
3034006,Tapetum lucidum,SNOMED CT,3034006,http://purl.bioontology.org/ontology/SNOMEDCT/3034006
3039001,Subcutaneous tissue structure of thigh,SNOMED CT,3039001,http://purl.bioontology.org/ontology/SNOMEDCT/3039001
3042007,Structure of glomerular urinary pole,SNOMED CT,3042007,http://purl.bioontology.org/ontology/SNOMEDCT/3042007
3054007,"Structure of articular surface, metacarpal, of phalanx of thumb",SNOMED CT,3054007,http://purl.bioontology.org/ontology/SNOMEDCT/3054007
3055008,Structure of bone marrow of vertebral body,SNOMED CT,3055008,http://purl.bioontology.org/ontology/SNOMEDCT/3055008
3056009,Structure of anteroventral nucleus of thalamus,SNOMED CT,3056009,http://purl.bioontology.org/ontology/SNOMEDCT/3056009
3057000,Nerve structure,SNOMED CT,3057000,http://purl.bioontology.org/ontology/SNOMEDCT/3057000
3058005,Peripheral nervous system structure,SNOMED CT,3058005,http://purl.bioontology.org/ontology/SNOMEDCT/3058005
3062004,Spinal arachnoid,SNOMED CT,3062004,http://purl.bioontology.org/ontology/SNOMEDCT/3062004
3093003,Structure of tendinous arch of pelvic fascia,SNOMED CT,3093003,http://purl.bioontology.org/ontology/SNOMEDCT/3093003
3100007,Clinical crown of tooth,SNOMED CT,3100007,http://purl.bioontology.org/ontology/SNOMEDCT/3100007
3113001,Structure of suprachoroidal space,SNOMED CT,3113001,http://purl.bioontology.org/ontology/SNOMEDCT/3113001
3117000,Structure of dorsal surface of index finger,SNOMED CT,3117000,http://purl.bioontology.org/ontology/SNOMEDCT/3117000
3118005,Structure of trabecula carnea of left ventricle,SNOMED CT,3118005,http://purl.bioontology.org/ontology/SNOMEDCT/3118005
3120008,Pleural structure,SNOMED CT,3120008,http://purl.bioontology.org/ontology/SNOMEDCT/3120008
3134008,Structure of head of fourth metatarsal bone,SNOMED CT,3134008,http://purl.bioontology.org/ontology/SNOMEDCT/3134008
3138006,Bone (tissue) structure,SNOMED CT,3138006,http://purl.bioontology.org/ontology/SNOMEDCT/3138006
3153003,Structure of tractus olivocochlearis,SNOMED CT,3153003,http://purl.bioontology.org/ontology/SNOMEDCT/3153003
3156006,Structure of obturator artery,SNOMED CT,3156006,http://purl.bioontology.org/ontology/SNOMEDCT/3156006
3159004,Structure of costocervical trunk,SNOMED CT,3159004,http://purl.bioontology.org/ontology/SNOMEDCT/3159004
3169005,Spinal nerve structure,SNOMED CT,3169005,http://purl.bioontology.org/ontology/SNOMEDCT/3169005
3178004,Structure of raphe of soft palate,SNOMED CT,3178004,http://purl.bioontology.org/ontology/SNOMEDCT/3178004
3194006,Endocardium of right atrium,SNOMED CT,3194006,http://purl.bioontology.org/ontology/SNOMEDCT/3194006
3198009,Monostomatic sublingual gland,SNOMED CT,3198009,http://purl.bioontology.org/ontology/SNOMEDCT/3198009
3215002,Subcutaneous tissue structure of nuchal region,SNOMED CT,3215002,http://purl.bioontology.org/ontology/SNOMEDCT/3215002
3222005,All large arteries,SNOMED CT,3222005,http://purl.bioontology.org/ontology/SNOMEDCT/3222005
3227004,Left coronary artery main stem,SNOMED CT,3227004,http://purl.bioontology.org/ontology/SNOMEDCT/3227004
3236000,Structure of posterior segment of right upper lobe of lung,SNOMED CT,3236000,http://purl.bioontology.org/ontology/SNOMEDCT/3236000
3255000,Papillary area,SNOMED CT,3255000,http://purl.bioontology.org/ontology/SNOMEDCT/3255000
3262009,Structure of root canal of tooth,SNOMED CT,3262009,http://purl.bioontology.org/ontology/SNOMEDCT/3262009
3279003,Structure of pedicle of third cervical vertebra,SNOMED CT,3279003,http://purl.bioontology.org/ontology/SNOMEDCT/3279003
3295003,Structure of ventral anterior nucleus of thalamus,SNOMED CT,3295003,http://purl.bioontology.org/ontology/SNOMEDCT/3295003
3301002,Tectopontine fibers,SNOMED CT,3301002,http://purl.bioontology.org/ontology/SNOMEDCT/3301002
3302009,Structure of splenic branch of splenic artery,SNOMED CT,3302009,http://purl.bioontology.org/ontology/SNOMEDCT/3302009
3315000,Structure of vestibulospinal tract,SNOMED CT,3315000,http://purl.bioontology.org/ontology/SNOMEDCT/3315000
3336003,Haversian canal,SNOMED CT,3336003,http://purl.bioontology.org/ontology/SNOMEDCT/3336003
3341006,Right lung structure,SNOMED CT,3341006,http://purl.bioontology.org/ontology/SNOMEDCT/3341006
3350008,Entire right commissure of pulmonic valve,SNOMED CT,3350008,http://purl.bioontology.org/ontology/SNOMEDCT/3350008
3362007,Intertragal incisure structure,SNOMED CT,3362007,http://purl.bioontology.org/ontology/SNOMEDCT/3362007
3366005,Structure of anterior papillary muscle of left ventricle,SNOMED CT,3366005,http://purl.bioontology.org/ontology/SNOMEDCT/3366005
3370002,Structure of supporting tissue of rectum,SNOMED CT,3370002,http://purl.bioontology.org/ontology/SNOMEDCT/3370002
3377004,Structure of agger nasi,SNOMED CT,3377004,http://purl.bioontology.org/ontology/SNOMEDCT/3377004
3382006,Structure of rima oris,SNOMED CT,3382006,http://purl.bioontology.org/ontology/SNOMEDCT/3382006
3395001,Structure of superior palpebral arch,SNOMED CT,3395001,http://purl.bioontology.org/ontology/SNOMEDCT/3395001
3409004,Structure of lateral margin of forearm,SNOMED CT,3409004,http://purl.bioontology.org/ontology/SNOMEDCT/3409004
3414000,Structure of deciduous premolar tooth,SNOMED CT,3414000,http://purl.bioontology.org/ontology/SNOMEDCT/3414000
3417007,Structure of rotator muscle,SNOMED CT,3417007,http://purl.bioontology.org/ontology/SNOMEDCT/3417007
3438001,Structure of deep lymphatic vessel of upper extremity,SNOMED CT,3438001,http://purl.bioontology.org/ontology/SNOMEDCT/3438001
3444002,Structure of thalamostriate vein,SNOMED CT,3444002,http://purl.bioontology.org/ontology/SNOMEDCT/3444002
3460003,Structure of anterodorsal nucleus of thalamus,SNOMED CT,3460003,http://purl.bioontology.org/ontology/SNOMEDCT/3460003
3462006,Structure of commissure of tricuspid valve,SNOMED CT,3462006,http://purl.bioontology.org/ontology/SNOMEDCT/3462006
3478008,Structure of vastus medialis muscle,SNOMED CT,3478008,http://purl.bioontology.org/ontology/SNOMEDCT/3478008
3490005,Subcutaneous tissue structure of suboccipital region,SNOMED CT,3490005,http://purl.bioontology.org/ontology/SNOMEDCT/3490005
3496004,Entire permanent upper left third premolar tooth,SNOMED CT,3496004,http://purl.bioontology.org/ontology/SNOMEDCT/3496004
3497008,Lamina of thirteenth thoracic vertebra,SNOMED CT,3497008,http://purl.bioontology.org/ontology/SNOMEDCT/3497008
3524005,Structure of lateral wall of mastoid antrum,SNOMED CT,3524005,http://purl.bioontology.org/ontology/SNOMEDCT/3524005
3538003,Structure of capsule of proximal tibiofibular joint,SNOMED CT,3538003,http://purl.bioontology.org/ontology/SNOMEDCT/3538003
3541007,Structure of dorsal metatarsal artery,SNOMED CT,3541007,http://purl.bioontology.org/ontology/SNOMEDCT/3541007
3553006,Structure of thyroid capsule,SNOMED CT,3553006,http://purl.bioontology.org/ontology/SNOMEDCT/3553006
3556003,Structure of dorsal nucleus of trapezoid body,SNOMED CT,3556003,http://purl.bioontology.org/ontology/SNOMEDCT/3556003
3563003,Muscularis of ureter,SNOMED CT,3563003,http://purl.bioontology.org/ontology/SNOMEDCT/3563003
3572006,Structure of body of vertebra,SNOMED CT,3572006,http://purl.bioontology.org/ontology/SNOMEDCT/3572006
3578005,Structure of body of gallbladder,SNOMED CT,3578005,http://purl.bioontology.org/ontology/SNOMEDCT/3578005
3582007,Structure of gastrophrenic ligament,SNOMED CT,3582007,http://purl.bioontology.org/ontology/SNOMEDCT/3582007
3584008,Structure of arch of tenth thoracic vertebra,SNOMED CT,3584008,http://purl.bioontology.org/ontology/SNOMEDCT/3584008
3594003,Structure of straight part of longus colli muscle,SNOMED CT,3594003,http://purl.bioontology.org/ontology/SNOMEDCT/3594003
3608004,Ischiococcygeus muscle,SNOMED CT,3608004,http://purl.bioontology.org/ontology/SNOMEDCT/3608004
3609007,Structure of occipital branch of posterior auricular artery,SNOMED CT,3609007,http://purl.bioontology.org/ontology/SNOMEDCT/3609007
3663005,Structure of tympanic ostium of Eustachian tube,SNOMED CT,3663005,http://purl.bioontology.org/ontology/SNOMEDCT/3663005
3665003,Pelvic wall structure,SNOMED CT,3665003,http://purl.bioontology.org/ontology/SNOMEDCT/3665003
3670005,Entire subpyloric lymph node,SNOMED CT,3670005,http://purl.bioontology.org/ontology/SNOMEDCT/3670005
3711007,Structure of great blood vessel (organ),SNOMED CT,3711007,http://purl.bioontology.org/ontology/SNOMEDCT/3711007
3724007,Head of eighteenth rib,SNOMED CT,3724007,http://purl.bioontology.org/ontology/SNOMEDCT/3724007
3743007,Structure of lateral thoracic artery,SNOMED CT,3743007,http://purl.bioontology.org/ontology/SNOMEDCT/3743007
3761003,Structure of nucleus pulposus of intervertebral disc of first thoracic vertebra,SNOMED CT,3761003,http://purl.bioontology.org/ontology/SNOMEDCT/3761003
3766008,Subcutaneous tissue structure of lower extremity,SNOMED CT,3766008,http://purl.bioontology.org/ontology/SNOMEDCT/3766008
3785006,Entire dorsal metacarpal ligament,SNOMED CT,3785006,http://purl.bioontology.org/ontology/SNOMEDCT/3785006
3788008,Structure of apical segment of right lower lobe of lung,SNOMED CT,3788008,http://purl.bioontology.org/ontology/SNOMEDCT/3788008
3810000,Septal cartilage structure,SNOMED CT,3810000,http://purl.bioontology.org/ontology/SNOMEDCT/3810000
3838008,Structure of apex of coccyx,SNOMED CT,3838008,http://purl.bioontology.org/ontology/SNOMEDCT/3838008
3852005,Infraorbital gland,SNOMED CT,3852005,http://purl.bioontology.org/ontology/SNOMEDCT/3852005
3865001,Structure of interscapular region of back,SNOMED CT,3865001,http://purl.bioontology.org/ontology/SNOMEDCT/3865001
3867009,Structure of dorsal surface of great toe,SNOMED CT,3867009,http://purl.bioontology.org/ontology/SNOMEDCT/3867009
3876002,Subcutaneous tissue structure of femoral region,SNOMED CT,3876002,http://purl.bioontology.org/ontology/SNOMEDCT/3876002
3877006,Structure of common carotid plexus,SNOMED CT,3877006,http://purl.bioontology.org/ontology/SNOMEDCT/3877006
3910004,Subcutaneous tissue structure of lateral surface of fourth toe,SNOMED CT,3910004,http://purl.bioontology.org/ontology/SNOMEDCT/3910004
3916005,Structure of occipital lymph node,SNOMED CT,3916005,http://purl.bioontology.org/ontology/SNOMEDCT/3916005
3924000,Structure of pericardiophrenic artery,SNOMED CT,3924000,http://purl.bioontology.org/ontology/SNOMEDCT/3924000
3931001,Vestibular window structure,SNOMED CT,3931001,http://purl.bioontology.org/ontology/SNOMEDCT/3931001
3935005,Head of tenth rib structure,SNOMED CT,3935005,http://purl.bioontology.org/ontology/SNOMEDCT/3935005
3937002,Structure of entorhinal cortex,SNOMED CT,3937002,http://purl.bioontology.org/ontology/SNOMEDCT/3937002
3954005,Lacrimal sac structure,SNOMED CT,3954005,http://purl.bioontology.org/ontology/SNOMEDCT/3954005
3956007,Structure of fifth metatarsal articular facet of fourth metatarsal bone,SNOMED CT,3956007,http://purl.bioontology.org/ontology/SNOMEDCT/3956007
3959000,Structure of rectus capitis muscle,SNOMED CT,3959000,http://purl.bioontology.org/ontology/SNOMEDCT/3959000
3960005,Olfactory tract structure,SNOMED CT,3960005,http://purl.bioontology.org/ontology/SNOMEDCT/3960005
3964001,Structure of gyrus of brain,SNOMED CT,3964001,http://purl.bioontology.org/ontology/SNOMEDCT/3964001
3977005,Subcutaneous tissue structure of concha,SNOMED CT,3977005,http://purl.bioontology.org/ontology/SNOMEDCT/3977005
3989007,Structure of medial globus pallidus,SNOMED CT,3989007,http://purl.bioontology.org/ontology/SNOMEDCT/3989007
4061004,Structure of lateral wall of orbit,SNOMED CT,4061004,http://purl.bioontology.org/ontology/SNOMEDCT/4061004
4066009,Structure of capsule of proximal interphalangeal joint of index finger,SNOMED CT,4066009,http://purl.bioontology.org/ontology/SNOMEDCT/4066009
4072009,Structure of fourth coccygeal vertebra,SNOMED CT,4072009,http://purl.bioontology.org/ontology/SNOMEDCT/4072009
4093007,Structure of vagus nerve bronchial branch,SNOMED CT,4093007,http://purl.bioontology.org/ontology/SNOMEDCT/4093007
4111006,Structure of macula of saccule,SNOMED CT,4111006,http://purl.bioontology.org/ontology/SNOMEDCT/4111006
4117005,Lumbosacral spinal cord central canal structure,SNOMED CT,4117005,http://purl.bioontology.org/ontology/SNOMEDCT/4117005
4121003,Structure of superior frontal sulcus,SNOMED CT,4121003,http://purl.bioontology.org/ontology/SNOMEDCT/4121003
4146003,Structure of artery of extremity,SNOMED CT,4146003,http://purl.bioontology.org/ontology/SNOMEDCT/4146003
4148002,Structure of palmar surface of little finger,SNOMED CT,4148002,http://purl.bioontology.org/ontology/SNOMEDCT/4148002
4150005,Celiac nervous plexus structure,SNOMED CT,4150005,http://purl.bioontology.org/ontology/SNOMEDCT/4150005
4158003,Abdominal aortic plexus structure,SNOMED CT,4158003,http://purl.bioontology.org/ontology/SNOMEDCT/4158003
4159006,Structure of hyparterial bronchus,SNOMED CT,4159006,http://purl.bioontology.org/ontology/SNOMEDCT/4159006
4193005,Entire extensor tendon and tendon sheath of fifth toe,SNOMED CT,4193005,http://purl.bioontology.org/ontology/SNOMEDCT/4193005
4215008,Head of second rib structure,SNOMED CT,4215008,http://purl.bioontology.org/ontology/SNOMEDCT/4215008
4247003,Bone structure of first metacarpal,SNOMED CT,4247003,http://purl.bioontology.org/ontology/SNOMEDCT/4247003
4258007,Structure of posterior tibial vein,SNOMED CT,4258007,http://purl.bioontology.org/ontology/SNOMEDCT/4258007
4268002,Lateral spinorubral tract,SNOMED CT,4268002,http://purl.bioontology.org/ontology/SNOMEDCT/4268002
4276000,Structure of inferior articular process of seventh cervical vertebra,SNOMED CT,4276000,http://purl.bioontology.org/ontology/SNOMEDCT/4276000
4281009,Structure of middle portion of ileum,SNOMED CT,4281009,http://purl.bioontology.org/ontology/SNOMEDCT/4281009
4295007,Structure of paracortical area of lymph node,SNOMED CT,4295007,http://purl.bioontology.org/ontology/SNOMEDCT/4295007
4303006,Cartilage canal,SNOMED CT,4303006,http://purl.bioontology.org/ontology/SNOMEDCT/4303006
4317002,Structure of spinalis muscle,SNOMED CT,4317002,http://purl.bioontology.org/ontology/SNOMEDCT/4317002
4335006,Upper jaw region structure,SNOMED CT,4335006,http://purl.bioontology.org/ontology/SNOMEDCT/4335006
4358009,Structure of lateral surface of little finger,SNOMED CT,4358009,http://purl.bioontology.org/ontology/SNOMEDCT/4358009
4360006,Stratum spinosum,SNOMED CT,4360006,http://purl.bioontology.org/ontology/SNOMEDCT/4360006
4369007,Small intestine mucous membrane structure,SNOMED CT,4369007,http://purl.bioontology.org/ontology/SNOMEDCT/4369007
4371007,Structure of fourth metatarsal facet of lateral cuneiform bone,SNOMED CT,4371007,http://purl.bioontology.org/ontology/SNOMEDCT/4371007
4375003,Structure of incisure of cartilaginous portion of auditory canal,SNOMED CT,4375003,http://purl.bioontology.org/ontology/SNOMEDCT/4375003
4377006,Structure of parafascicular nucleus of thalamus,SNOMED CT,4377006,http://purl.bioontology.org/ontology/SNOMEDCT/4377006
4378001,Right forequarter of udder,SNOMED CT,4378001,http://purl.bioontology.org/ontology/SNOMEDCT/4378001
4394008,Scala vestibuli structure,SNOMED CT,4394008,http://purl.bioontology.org/ontology/SNOMEDCT/4394008
4402002,Structure of anterior articular surface for talus,SNOMED CT,4402002,http://purl.bioontology.org/ontology/SNOMEDCT/4402002
4419000,Tracheal submucosa,SNOMED CT,4419000,http://purl.bioontology.org/ontology/SNOMEDCT/4419000
4430002,Structure of clivus ossis sphenoidalis,SNOMED CT,4430002,http://purl.bioontology.org/ontology/SNOMEDCT/4430002
4442007,Dental arch structure,SNOMED CT,4442007,http://purl.bioontology.org/ontology/SNOMEDCT/4442007
4486002,Structure of accessory sinus gland,SNOMED CT,4486002,http://purl.bioontology.org/ontology/SNOMEDCT/4486002
4524000,Structure of subclavian plexus,SNOMED CT,4524000,http://purl.bioontology.org/ontology/SNOMEDCT/4524000
4527007,Joint structure of lower extremity,SNOMED CT,4527007,http://purl.bioontology.org/ontology/SNOMEDCT/4527007
4537002,Structure of internal medullary lamina of thalamus,SNOMED CT,4537002,http://purl.bioontology.org/ontology/SNOMEDCT/4537002
4549001,"Entire vagus nerve parasympathetic fibers to liver, gallbladder, bile ducts and pancreas",SNOMED CT,4549001,http://purl.bioontology.org/ontology/SNOMEDCT/4549001
