order,name,codesystem,code,ontologyTermURI,definition
173,Orofacial cleft,HP,HP:0000202,http://purl.obolibrary.org/obo/HP_0000202,"The presence of a cleft (gap, opening, or groove) in the oral cavity, including cleft of the upper lip and/or cleft of the palate. Cleft of the upper lip is visible as a groove or fissure in the lip, most frequently due to a congenital failure of the maxillary and median nasal processes to fuse. Cleft palate is characterized by a grooved depression or fissure in the roof of the mouth, most often resulting from a congenital failure of the palate to fuse properly. Clefts of the lip and palate can occur individually or together. It is preferable to code each defect separately."
174,Cleft upper lip,HP,HP:0000204,http://purl.obolibrary.org/obo/HP_0000204,A gap or groove in the upper lip. This is a congenital defect resulting from nonfusion of tissues of the lip during embryonal development.
175,Pursed lips,HP,HP:0000205,http://purl.obolibrary.org/obo/HP_0000205,An abnormality of the appearance of the face caused by constant contraction of the lips leading to a puckered or pursed appearance.
176,Glossitis,HP,HP:0000206,http://purl.obolibrary.org/obo/HP_0000206,Inflammation of the tongue.
177,Triangular mouth,HP,HP:0000207,http://purl.obolibrary.org/obo/HP_0000207,The presence of a triangular form of the mouth.
178,Trismus,HP,HP:0000211,http://purl.obolibrary.org/obo/HP_0000211,Limitation in the ability to open the mouth.
179,Gingival overgrowth,HP,HP:0000212,http://purl.obolibrary.org/obo/HP_0000212,"Hyperplasia of the gingiva (that is, a thickening of the soft tissue overlying the alveolar ridge. The degree of thickening ranges from involvement of the interdental papillae alone to gingival overgrowth covering the entire tooth crown."
180,Lip telangiectasia,HP,HP:0000214,http://purl.obolibrary.org/obo/HP_0000214,"Telangiectasia (that is, the presence of small dilated superficial blood vessels) of the lips."
181,Thick upper lip vermilion,HP,HP:0000215,http://purl.obolibrary.org/obo/HP_0000215,"Height of the vermilion of the upper lip in the midline more than 2 SD above the mean. Alternatively, an apparently increased height of the vermilion of the upper lip in the frontal view (subjective)."
182,Broad secondary alveolar ridge,HP,HP:0000216,http://purl.obolibrary.org/obo/HP_0000216,
183,Xerostomia,HP,HP:0000217,http://purl.obolibrary.org/obo/HP_0000217,Dryness of the mouth due to salivary gland dysfunction.
184,High palate,HP,HP:0000218,http://purl.obolibrary.org/obo/HP_0000218,Height of the palate more than 2 SD above the mean (objective) or palatal height at the level of the first permanent molar more than twice the height of the teeth (subjective).
185,Thin upper lip vermilion,HP,HP:0000219,http://purl.obolibrary.org/obo/HP_0000219,"Height of the vermilion of the upper lip in the midline more than 2 SD below the mean. Alternatively, an apparently reduced height of the vermilion of the upper lip in the frontal view (subjective)."
186,Velopharyngeal insufficiency,HP,HP:0000220,http://purl.obolibrary.org/obo/HP_0000220,Inability of velopharyngeal sphincter to sufficiently separate the nasal cavity from the oral cavity during speech.
187,Furrowed tongue,HP,HP:0000221,http://purl.obolibrary.org/obo/HP_0000221,Accentuation of the grooves on the dorsal surface of the tongue.
188,Gingival hyperkeratosis,HP,HP:0000222,http://purl.obolibrary.org/obo/HP_0000222,Hyperkeratosis of the gingiva.
189,Abnormality of taste sensation,HP,HP:0000223,http://purl.obolibrary.org/obo/HP_0000223,
190,Hypogeusia,HP,HP:0000224,http://purl.obolibrary.org/obo/HP_0000224,A decreased ability to perceive flavor.
191,Gingival bleeding,HP,HP:0000225,http://purl.obolibrary.org/obo/HP_0000225,Hemorrhage affecting the gingiva.
192,Tongue telangiectasia,HP,HP:0000227,http://purl.obolibrary.org/obo/HP_0000227,"Telangiectasia (that is, the presence of small dilated superficial blood vessels) of the tongue."
193,Oral cavity telangiectasia,HP,HP:0000228,http://purl.obolibrary.org/obo/HP_0000228,Presence of telangiectases in the oral cavity.
194,Gingivitis,HP,HP:0000230,http://purl.obolibrary.org/obo/HP_0000230,Inflammation of the gingiva.
195,Everted lower lip vermilion,HP,HP:0000232,http://purl.obolibrary.org/obo/HP_0000232,"An abnormal configuration of the lower lip such that it is turned outward i.e., everted, with the Inner aspect of the lower lip vermilion (normally opposing the teeth) being visible in a frontal view."
196,Thin vermilion border,HP,HP:0000233,http://purl.obolibrary.org/obo/HP_0000233,"Height of the vermilion of the medial part of the lip more than 2 SD below the mean, or apparently reduced height of the vermilion of the lip in the frontal view. The vermilion is the red part of the lips (and confusingly, the vermilion itself is also often referred to as being equivalent the lips)."
197,Abnormality of the head,HP,HP:0000234,http://purl.obolibrary.org/obo/HP_0000234,An abnormality of the head.
198,Abnormal cranial suture/fontanelle morphology,HP,HP:0000235,http://purl.obolibrary.org/obo/HP_0000235,Any abnormality of the fontanelles (the regions covered by a thick membrane that normally ossify in the first two years of life) or the cranial sutures (the fibrous joints in which the articulating bones or cartilages of the skull are connected by sutural ligaments).
199,Abnormal anterior fontanelle morphology,HP,HP:0000236,http://purl.obolibrary.org/obo/HP_0000236,"An abnormality of the anterior fontanelle, i.e., the cranial fontanelle that is located at the intersection of the coronal and sagittal sutures."
200,Small anterior fontanelle,HP,HP:0000237,http://purl.obolibrary.org/obo/HP_0000237,Abnormally decreased size of the anterior fontanelle with respect to age-dependent norms.
201,Hydrocephalus,HP,HP:0000238,http://purl.obolibrary.org/obo/HP_0000238,Hydrocephalus is an active distension of the ventricular system of the brain resulting from inadequate passage of CSF from its point of production within the cerebral ventricles to its point of absorption into the systemic circulation.
202,Large fontanelles,HP,HP:0000239,http://purl.obolibrary.org/obo/HP_0000239,"In newborns, the two frontal bones, two parietal bones, and one occipital bone are joined by fibrous sutures, which form a small posterior fontanelle, and a larger, diamond-shaped anterior fontanelle. These regions allow for the skull to pass the birth canal and for later growth. The fontanelles gradually ossify, whereby the posterior fontanelle usually closes by eight weeks and the anterior fontanelle by the 9th to 16th month of age. Large fontanelles are diagnosed if the fontanelles are larger than age-dependent norms."
203,Abnormality of skull size,HP,HP:0000240,http://purl.obolibrary.org/obo/HP_0000240,Any abnormality of the size of the skull.
204,Parietal bossing,HP,HP:0000242,http://purl.obolibrary.org/obo/HP_0000242,Parietal bossing is a marked prominence in the parietal region.
205,Trigonocephaly,HP,HP:0000243,http://purl.obolibrary.org/obo/HP_0000243,"Wedge-shaped, or triangular head, with the apex of the triangle at the midline of the forehead and the base of the triangle at the occiput."
206,Brachyturricephaly,HP,HP:0000244,http://purl.obolibrary.org/obo/HP_0000244,"Abnormal vertical height of the skull and a shortening of its anterior-posterior length, frequently combined with malformations of the occipital region."
207,Abnormal paranasal sinus morphology,HP,HP:0000245,http://purl.obolibrary.org/obo/HP_0000245,"Abnormality of the paranasal (cranial) sinuses, which are air-filled spaces that are located within the bones of the skull and face and communicate with the nasal cavity. They comprise the maxillary sinuses, the frontal sinuses, the ethmoid sinuses, and the sphenoid sinuses."
208,Sinusitis,HP,HP:0000246,http://purl.obolibrary.org/obo/HP_0000246,"Inflammation of the paranasal sinuses owing to a viral, bacterial, or fungal infection, allergy, or an autoimmune reaction."
209,Brachycephaly,HP,HP:0000248,http://purl.obolibrary.org/obo/HP_0000248,"An abnormality of skull shape characterized by a decreased anterior-posterior diameter. That is, a cephalic index greater than 81%. Alternatively, an apparently shortened anteroposterior dimension (length) of the head compared to width."
210,Dense calvaria,HP,HP:0000250,http://purl.obolibrary.org/obo/HP_0000250,An abnormal increase of density of the bones making up the calvaria.
211,Microcephaly,HP,HP:0000252,http://purl.obolibrary.org/obo/HP_0000252,Head circumference below 2 standard deviations below the mean for age and gender.
212,Progressive microcephaly,HP,HP:0000253,http://purl.obolibrary.org/obo/HP_0000253,Progressive microcephaly is diagnosed when the head circumference falls progressively behind age- and gender-dependent norms.
213,Acute sinusitis,HP,HP:0000255,http://purl.obolibrary.org/obo/HP_0000255,An acute form of sinusitis.
214,Macrocephaly,HP,HP:0000256,http://purl.obolibrary.org/obo/HP_0000256,"Occipitofrontal (head) circumference greater than 97th centile compared to appropriate, age matched, sex-matched normal standards. Alternatively, a apparently increased size of the cranium."
215,Wide anterior fontanel,HP,HP:0000260,http://purl.obolibrary.org/obo/HP_0000260,Enlargement of the anterior fontanelle with respect to age-dependent norms.
216,Turricephaly,HP,HP:0000262,http://purl.obolibrary.org/obo/HP_0000262,Tall head relative to width and length.
217,Oxycephaly,HP,HP:0000263,http://purl.obolibrary.org/obo/HP_0000263,"Oxycephaly (from Greek oxus, sharp, and kephalos, head) refers to a conical or pointed shape of the skull."
218,Abnormal mastoid morphology,HP,HP:0000264,http://purl.obolibrary.org/obo/HP_0000264,"An abnormality of the mastoid process, which is the conical prominence projecting from the undersurface of the mastoid portion of the temporal bone."
219,Mastoiditis,HP,HP:0000265,http://purl.obolibrary.org/obo/HP_0000265,
220,Cranial asymmetry,HP,HP:0000267,http://purl.obolibrary.org/obo/HP_0000267,Asymmetry of the bones of the skull.
221,Dolichocephaly,HP,HP:0000268,http://purl.obolibrary.org/obo/HP_0000268,"An abnormality of skull shape characterized by a increased anterior-posterior diameter, i.e., an increased antero-posterior dimension of the skull. Cephalic index less than 76%. Alternatively, an apparently increased antero-posterior length of the head compared to width. Often due to premature closure of the sagittal suture."
222,Prominent occiput,HP,HP:0000269,http://purl.obolibrary.org/obo/HP_0000269,Increased convexity of the occiput (posterior part of the skull).
223,Delayed cranial suture closure,HP,HP:0000270,http://purl.obolibrary.org/obo/HP_0000270,"Infants normally have two fontanels at birth, the diamond-shaped anterior fontanelle at the junction of the coronal and sagittal sutures, and the posterior fontanelle at the intersection of the occipital and parietal bones. The posterior fontanelle usually closes by the 8th week of life, and the anterior fontanel closes by the 18th month of life on average. This term applies if there is delay of closure of the fontanelles beyond the normal age."
224,Abnormality of the face,HP,HP:0000271,http://purl.obolibrary.org/obo/HP_0000271,An abnormality of the face.
225,Malar flattening,HP,HP:0000272,http://purl.obolibrary.org/obo/HP_0000272,"Underdevelopment of the malar prominence of the jugal bone (zygomatic bone in mammals), appreciated in profile, frontal view, and/or by palpation."
226,Facial grimacing,HP,HP:0000273,http://purl.obolibrary.org/obo/HP_0000273,
227,Small face,HP,HP:0000274,http://purl.obolibrary.org/obo/HP_0000274,A face that is short and narrow.
228,Narrow face,HP,HP:0000275,http://purl.obolibrary.org/obo/HP_0000275,"Bizygomatic (upper face) and bigonial (lower face) width are both more than 2 standard deviations below the mean (objective); or, an apparent reduction in the width of the upper and lower face (subjective)."
229,Long face,HP,HP:0000276,http://purl.obolibrary.org/obo/HP_0000276,"Facial height (length) is more than 2 standard deviations above the mean (objective); or, an apparent increase in the height (length) of the face (subjective)."
230,Abnormal mandible morphology,HP,HP:0000277,http://purl.obolibrary.org/obo/HP_0000277,"Any abnormality of the mandible, the bone of the lower jaw."
231,Retrognathia,HP,HP:0000278,http://purl.obolibrary.org/obo/HP_0000278,An abnormality in which the mandible is mislocalised posteriorly.
232,Coarse facial features,HP,HP:0000280,http://purl.obolibrary.org/obo/HP_0000280,"Absence of fine and sharp appearance of brows, nose, lips, mouth, and chin, usually because of rounded and heavy features or thickened skin with or without thickening of subcutaneous and bony tissues."
233,Facial edema,HP,HP:0000282,http://purl.obolibrary.org/obo/HP_0000282,
234,Broad face,HP,HP:0000283,http://purl.obolibrary.org/obo/HP_0000283,Bizygomatic (upper face) and bigonial (lower face) width greater than 2 standard deviations above the mean (objective); or an apparent increase in the width of the face (subjective).
235,obsolete Abnormality of the ocular region,HP,HP:0000284,http://purl.obolibrary.org/obo/HP_0000284,
236,Epicanthus,HP,HP:0000286,http://purl.obolibrary.org/obo/HP_0000286,"A fold of skin starting above the medial aspect of the upper eyelid and arching downward to cover, pass in front of and lateral to the medial canthus."
237,Increased facial adipose tissue,HP,HP:0000287,http://purl.obolibrary.org/obo/HP_0000287,An increased amount of subcutaneous fat tissue in the face.
238,Abnormality of the philtrum,HP,HP:0000288,http://purl.obolibrary.org/obo/HP_0000288,An abnormality of the philtrum.
239,Broad philtrum,HP,HP:0000289,http://purl.obolibrary.org/obo/HP_0000289,"Distance between the philtral ridges, measured just above the vermilion border, more than 2 standard deviations above the mean, or alternatively, an apparently increased distance between the ridges of the philtrum."
240,Abnormal forehead morphology,HP,HP:0000290,http://purl.obolibrary.org/obo/HP_0000290,An anomaly of the forehead.
241,Abnormality of facial adipose tissue,HP,HP:0000291,http://purl.obolibrary.org/obo/HP_0000291,
242,Loss of facial adipose tissue,HP,HP:0000292,http://purl.obolibrary.org/obo/HP_0000292,Loss of normal subcutaneous fat tissue in the face.
