rdf type,fdp endpoint,ldp membership relation,id,pid,name,local name,acronym,type,type other,catalogue type,cohort type,clinical study type,RWD type,network type,website,description,keywords,internal identifiers.resource,internal identifiers.identifier,external identifiers.resource,external identifiers.identifier,start year,end year,time span description,contact email,logo,logo_filename,status,conforms to,has member relation,issued,modified,design,design description,design schematic,design schematic_filename,data collection type,data collection description,reason sustained,record trigger,unit of observation,subpopulations.resource,subpopulations.name,collection events.resource,collection events.name,data resources,part of networks,number of participants,number of participants with samples,underlying population,population of interest,population of interest other,countries,continents,regions,minimum age,maximum age,population age groups,age min,age max,inclusion criteria,other inclusion criteria,exclusion criteria,other exclusion criteria,population entry,population entry other,population exit,population exit other,population disease,population oncology topology,population oncology morphology,population coverage,population not covered,counts.resource,counts.age group,people involved.resource,people involved.first name,people involved.last name,contact point.resource,contact point.first name,contact point.last name,organisations involved.resource,organisations involved.id,publisher.resource,publisher.id,creator.resource,creator.id,child networks,parent networks,datasets.resource,datasets.name,samplesets.resource,samplesets.name,areas of information,areas of information rwd,quality of life other,cause of death code other,indication vocabulary other,genetic data vocabulary other,care setting other,medicinal product vocabulary other,prescriptions vocabulary other,dispensings vocabulary other,procedures vocabulary other,biomarker data vocabulary other,diagnosis medical event vocabulary other,data dictionary available,disease details,biospecimen collected,languages,multiple entries,has identifier,identifier description,prelinked,linkage options,linkage possibility,linked resources.resource,linked resources.linked resource,informed consent type,informed consent required,informed consent other,access rights,data access conditions,data use conditions,data access conditions description,data access fee,access identifiable data,access identifiable data route,access subject details,access subject details route,access third party,access third party conditions,access non EU,access non EU conditions,biospecimen access,biospecimen access conditions,governance details,approval for publication,release type,release description,number of records,release frequency,refresh time,lag time,refresh period,date last refresh,preservation,preservation duration,standard operating procedures,qualification,qualifications description,audit possible,completeness,completeness over time,completeness results,quality description,quality over time,access for validation,quality validation frequency,quality validation methods,correction methods,quality validation results,mappings to common data models.source,mappings to common data models.source dataset,mappings to common data models.target,mappings to common data models.target dataset,common data models other,ETL standard vocabularies,ETL standard vocabularies other,publications.resource,publications.doi,funding sources,funding scheme,funding statement,citation requirements,acknowledgements,documentation.resource,documentation.name,supplementary information,theme,applicable legislation,collection start planned,collection start actual,analysis start planned,analysis start actual,data sources,medical conditions studied,data extraction date,analysis plan,objectives,results,mg_draft
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,PELAGIE,https://placeholder-pid/pelagie.org,"Perturbateurs Endocriniens: Étude Longitudinale sur les Anomalies de la Grossesse, l’Infertilit","Perturbateurs Endocriniens: Étude Longitudinale sur les Anomalies de la Grossesse, l’Infertilit",PELAGIE,Cohort study,,,Population cohort,,,,http://www.pelagie-inserm.fr/,"The PELAGIE mother-child cohort was set up with the aim to study the effect of prenatal exposure to environmental and occupational chemicals on reproduction and child development. The PELAGIE cohort enrolled 3421 pregnant women from Brittany, France between 2002 and 2006. Offsprings were followed at delivery (n=3439) and at 2 (n=1506), 6 (n=1406) and 12 (n=1211) years old. Almost all women provided a urine samples at inclusion. Cord blood samples, maternal hair samples and pieces of placenta were collected for 55%, 60%, and 57% of the participants, respectively. A subgroup of 287 and 559 children performed a more in-depth follow-up including a clinical examination and biological sample collection at age 6 and 12 years old, respectively.",Pregnancy; Child; environment; growth; development; neurodevelopment; pesticides; solvant; occupation,,,,,2002,2006,,,,,,,,,,Longitudinal,,,,Prospective,,,,,,,,,,ATHLETE,3421,3400,,,,France,,Bretagne,,,"Prenatal,Newborn (0-1 months),Child (2-12 years)",,,,,,,,,,,,,,,,,,"PELAGIE,PELAGIE","Rob,Jack","Boss,Ross",PELAGIE,Rob,Boss,PELAGIE,INSERM,PELAGIE,INSERM,PELAGIE,INSERM,,,"PELAGIE,PELAGIE,PELAGIE,PELAGIE,PELAGIE,PELAGIE,PELAGIE,PELAGIE,PELAGIE,PELAGIE,PELAGIE,PELAGIE,PELAGIE,PELAGIE,PELAGIE,PELAGIE,PELAGIE,PELAGIE,PELAGIE,PELAGIE,PELAGIE,PELAGIE","pelagie_q2,new,datenaisspere,pepsy,pelagie_exam12,BDD_phtalates_phenols,BDD_perfluores,BDD_pop,BDD_OP,BDD_creatinine,BDD_mercure,BDD_cotinine,Urban_ISGlobal,geocodes,pelagie_GC_q11,BDD_ethers,pelagie_dosage12,pelagie_q0,harmonized,maj_ddn_2021,pelagie_q12,pelagie_q6",,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Non public,,,Send a first request to Cécile Chevrier (cecile.chevrier@inserm.,,,,,,,,,,,,,,,Once a follow-up is completed and data have been processed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PELAGIE,PELAGIE,PELAGIE","https://doi.org/10.1289/ehp.1002775,https://doi.org/10.1186/1476-069X-12-102,https://doi.org/10.1016/j.envint.2015.05.009",,,"Depends on the data used (birth, 2, 6, 12 years old). Main funders includes: Inserm, Institut national de Veille Sanitaire, Ministère du travail,     Ministère de la recherche, Agence Nationale de la Recherche, Afsset/Anses, DRASS de Bretagne, EU commission, Programme 189 Post Grenelle, Fondation de",,"We are grateful to the midwives, obstetricians, gynecologists, sonographers, pediatricians, and families who participated in the study.",,,,Health,Data Governance Act,,,,,,,,,,,
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,HBCS,https://placeholder-pid/hbcs.org,Helsinki Birth Cohort Study,,HBCS,Cohort study,,,Birth cohort,,,,https://thl.fi/en/web/thlfi-en/research-and-expertwork/projects-and-programmes/helsinki-birth-cohort-study-hbcs-idefix,This is a test description,"test1,test2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HBCS,Rob,Boss,HBCS,Rob,Boss,HBCS,place-holder-organisation,HBCS,place-holder-organisation,HBCS,place-holder-organisation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health,Data Governance Act,,,,,,,,,,,
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,G21,https://placeholder-pid/g21.org,Generation 21,Geraç,,Cohort study,,,Birth cohort,,,,http://www.geracao21.com/pt/,This is a test description,"test1,test2",,,,,2005,,,,,,,,,,,Longitudinal,,,,,,,,,,,,,,"ATHLETE,LongITools",8647,,,,,Portugal,,,,,"Newborn (0-1 months),Child (2-12 years),Adolescent (13-17 years)",,,,,,,,,,,,,,,,,,G21,Rob,Boss,G21,Rob,Boss,G21,ISPUP,G21,ISPUP,G21,ISPUP,,,"G21,G21","child,blood_pressure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health,Data Governance Act,,,,,,,,,,,
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,BIB,https://placeholder-pid/bib.org,Born in Bradford,,BIB,Cohort study,,,Birth cohort,,,,https://borninbradford.nhs.uk/,"Born in Bradford (BiB) started in 2007 as a response to the poor health outcomes for children in Bradford. Pregnant women were recruited when they attended the Bradford Royal Infirmary for their routine maternity care. Participants were asked to complete a questionnaire about different aspects of their lives including demographics information, physical and mental health and socio-economic information.

Between 2007 and 2011, 12,453 pregnant women were recruited and 3,353 of their partners. Participants also gave permission for routine data linkage for themselves and their children. The BiB cohort is split between approximately 50% South Asian and 50% non-South Asian participants.

BiB has completed a number of sub-sample studies including BiB1000, which focused on exploring ethnic variation and risk factors of childhood obesity. Data collection included questionnaires with parents when the children were between 6 and 36 months at 6 monthly intervals.The ALLIN and MeDALL studies focused on the relationships between childhood allergies and infections. Data collection for these studies were done via a questionnaire and, for the MeDALL study, children were asked to have a skin allergy test.

Since 2016, BiB have undertaken a full cohort follow-up compromising of home visits for data collection through questionnaires, school visits where children carried out cognitive assessments, and a child measurement programme where children were weighed and measured, had their activity levels measured, and were asked to give a blood sample.

From the findings of these studies, BiB have developed a range of additional research projects such as evaluating and developing new interventions to improve health; for example, focusing on reducing childhood obesity, increasing physical activity, improving oral health and improving mental wellbeing. BiB have gone beyond functioning as an observational birth cohort and are actively trying to build and strengthen local research capacity and translate evidence to practice.",Multicultural,,,,,2007,,,,,,,,,,,Longitudinal,,,,"Retrospective,Prospective",,,,,"BIB,BIB,BIB","Children,Mothers,Partners",,,,ATHLETE,12453,,,,,,,Bradford,,,,,,,,,,,,,,,,,,,,,BIB,Rob,Boss,BIB,Rob,Boss,BIB,BRI,BIB,BRI,BIB,BRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Non public,general research use,return to database or resource,"Born in Bradford allows researchers to apply to access the study data through the BiB Executive Group. Researchers need to submit an EOI form to borninbradford@bthft.nhs.uk and the EOI will be reviewed at the monthly BiB Exec.

Information about the different data sets are available here: https://borninbradford.nhs.uk/research/documents-data/

More information about how to access BiB data can be found here: https://borninbradford.nhs.uk/research/how-to-access-data/",,,,,,,,,,,,,,Closed dataset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BIB,BIB,BIB,BIB","https://doi.org/10.1093/ije/dys112,https://doi.org/10.14301/llcs.v4i2.221,https://doi.org/10.1186/s12889-019-7222-2,https://doi.org/10.1186/1471-2458-8-327",,,"BiB receives core infrastructure funding from the Wellcome Trust (WT101597MA) and the National Institute for Health Research (NIHR) under its Applied Research Collaboration Yorkshire and Humber [NIHR200166]. Further support for genome-wide and multiple ‘omics measurements is from the UK Medical Research Council (G0600705), National Institute of Health Research (NF-SI-0611-10196), US National Institute of Health (R01 DK10324), and the European Research Council under the European Union’s Seventh Framework Programme (FP7/2007–2013) / ERC grant agreement no 669545. The recent follow-up of BiB participants was funded by a joint grant from the UK Medical Research Council and UK Economic and Social Science Research Council (MR/N024397/1) and a grant from the British Heart Foundatio",,"Born in Bradford is only possible because of the enthusiasm and commitment of the children and parents in BiB. We are grateful to all the participants, health professionals, schools and researchers who have made Born in Bradford happen.",,,,Health,Data Governance Act,,,,,,,,,,,
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,DRIVE 2019/20,https://placeholder-pid/drive2019/20.org,"Brand-specific influenza vaccine effectiveness in Europe, season 2019/20",,DRIVE 2019/20,Other type,,,,,,,,This is a test description,"test1,test2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DRIVE 2019/20,Rob,Boss,DRIVE 2019/20,Rob,Boss,DRIVE 2019/20,place-holder-organisation,DRIVE 2019/20,place-holder-organisation,DRIVE 2019/20,place-holder-organisation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health,Data Governance Act,,,,,"DHL,ABL,EUROCAT NNL",,,,,,
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,DFBC,https://placeholder-pid/dfbc.org,Dutch Famine Birth Cohort study,Hongerwinter Onderzoek,DFBC,Cohort study,,,Birth cohort,,,,https://www.hongerwinter.nl/,"The cohort was set up to investigate the effects of acute maternal undernutrition during specific stages of gestation on the offspring’s adult health. The main outcomes of interest of the DFBC are chronic cardiovascular and metabolic diseases, ageing and mental health. Differences in various outcomes have been found between participants exposed to famine and unexposed participants. Although statistically significant, these differences are not very large, therefore adjusting for exposure group enables researchers to use DFBC data in pooled a","famine,Dutch,older adults,ageing,pregnancy,early life,prenatal famine exposure",,,,,1994,2021,,,,,,,,,,Longitudinal,,,,"Retrospective,Prospective",,,,,"DFBC,DFBC,DFBC,DFBC,DFBC,DFBC,DFBC","follow-up at: 74/75,follow-up at: 58,follow-up at: 73,Baseline (50 years of age),follow-up at: 77,follow-up at: 68,follow-up at: 63","DFBC,DFBC,DFBC,DFBC,DFBC,DFBC,DFBC","2008 F1,2012,1994 (baseline),2019,2018,2002,2008 F2",,LongITools,2414,,,,,Netherlands (the),,,,,,,,,,,,,,,,,,,,,,,DFBC,Rob,Boss,DFBC,Rob,Boss,DFBC,Amsterdam UMC (AMC),DFBC,Amsterdam UMC (AMC),DFBC,Amsterdam UMC (AMC),,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,Non public,health or medical or biomedical research,,1. Submit a DFBC project proposal  (s.r.derooij@amsterdamumc.nl) 2. Approval of the project ​3. Sign a data access agreement (DAA) 4. Data access with credentials (via DAT,,,,,,,,,,,,,,Other release type,upon completion of fu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DFBC,DFBC","https://doi.org/10.1136/bmjopen-2020-042078,https://doi.org/10.1136/bmjopen-2013-003167",,,"The Dutch famine birth cohort study has been funded by the Diabetes Fonds (The Netherlands, Grant Number NA), the Netherlands Heart Foundation ((NHS2001B087, NHS2007B083), The European Science Foundation (EUROSTRESS-DOME project), the European Commission (Brainage (Seventh Framework Programme Project 279281), Dynahealth (Horizon 2020 Project 633595), Longitools (Horizon 2020 Project 874739), Well-being (UK, Grant Number NA), the Medical Research Council (UK, Grant Number NA), the Dutch Research Council (NWO Aspasia Project 015014039) and the Academic Medical Centre (Amsterdam, The Netherlands, Grant number NA). We declare no conflict of interest.",,"We would like to thank the members of the Dutch famine birth cohort for their participation in our studies. We would also like to thank all researchers and other staff who have worked with us on study design, data collection, assessments, analyses and drafting of manuscripts.",,,,Health,Data Governance Act,,,,,,,,,,,
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,CELSPAC-TNG,https://placeholder-pid/celspac-tng.org,Central European Longitudinal Study of Parents and Children: The Next Generation,,CELSPAC-TNG,Cohort study,,,Birth cohort,,,,https://www.celspac.cz/tng,This prospective birth cohort is designed to follow up 7000 children from their prenatal period to adolescence with the aim of assessing EXPOSOME factors potentially affecting children health.,"EXPOSOME,Central Europe",,,,,2018,,,,,,,,,,,Longitudinal,,,,"Retrospective,Prospective",,,,,,,,,,,950,900,,,,Czechia,,,,,,,,,,,,,,,,,,,,,,,CELSPAC-TNG,Rob,Boss,CELSPAC-TNG,Rob,Boss,CELSPAC-TNG,RECETOX,CELSPAC-TNG,RECETOX,CELSPAC-TNG,RECETOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non public,health or medical or biomedical research,,"If you are interested in using available data from the ELSPAC.CZ database, please follow these steps: 1) Send your request to info@celspac.cz. 2) You will be contacted by the project manager who will discuss and, if necessary, work up your project plan. 3) The ELSPAC Executive Council will assess the proposed project plans with regard to their quality and feasibility and will recommend the selected ones to be carried out. 4) If your request is approved, a contract will be concluded between the Faculty of Science at Masaryk University and your institution. 5) Data in the agreed form and extent will be provided based on this contract.",,,,,,,,,,,,,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The RECETOX Research Infrastructure (TNG is included) is supported by the Ministry of Education, Youth and Sports of the Czech Republic (LM2018121)",,The authors are grateful to all participants of the TNG cohort.,,,,Health,Data Governance Act,,,,,,,,,,,
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,NBC1967-1976,https://placeholder-pid/nbc1967-1976.org,NBC1967-1976,,,Cohort study,,,,,,,,This is a test description,"test1,test2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NBC1967-1976,Rob,Boss,NBC1967-1976,Rob,Boss,NBC1967-1976,place-holder-organisation,NBC1967-1976,place-holder-organisation,NBC1967-1976,place-holder-organisation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health,Data Governance Act,,,,,,,,,,,
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,RS1,https://placeholder-pid/rs1.org,"Rotterdam Study, first cohort",,Rotterdam Study first cohort,Cohort study,,,Population cohort,,,,https://www.ergo-onderzoek.nl/,"The Rotterdam Study is an ongoing prospective cohort study that started in 1990 in the city of Rotterdam, The Netherlands. The study aims to unravel etiology, preclinical course, natural history and potential targets for intervention for chronic diseases in mid-life and late-life.",Biomarkers · Cancer and related diseases · Cardiovascular diseases · Cohort study · Dermatological diseases · Endocrine diseases · Epidemiologic methods · Genetic and molecular epidemiology · Nutrition and lifestyle epidemiology · Liver diseases · Neurolo,,,,,1989,0,,,,,,,,,,Longitudinal,,,,"Retrospective,Prospective",,,,,"RS1,RS1,RS1,RS1,RS1,RS1,RS1","1997,2018,1993,2014,2002,2009,baseline",,,,"LongITools,EUChildNetwork,OOM",10215,7983,,,,Netherlands (the),,Rotterdam,,,"Middle-aged (45-64 years),Aged (65+ years)",,,,,,,,,,,,,,,,,,RS1,Rob,Boss,RS1,Rob,Boss,RS1,EMC,RS1,EMC,RS1,EMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,Non public,health or medical or biomedical research,,,,,,,,,,,,,,,,Continuous,Once a follow-up is completed and data have been processed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RS1,RS1,RS1,RS1,RS1,RS1,RS1,RS1","https://doi.org/10.1007/s10654-020-00640-5,https://doi.org/10.1007/s10654-007-9199-x,https://doi.org/10.1007/s10654-009-9386-z,https://doi.org/10.1007/BF00145007,https://doi.org/10.1007/s10654-011-9610-5,https://doi.org/10.1007/s10654-013-9866-z,https://doi.org/10.1007/s10654-015-0082-x,https://doi.org/10.1007/s10654-017-0321-4",,,"The Rotterdam Study is supported by the Erasmus MC University Medical Center and Erasmus University Rotterdam; The Netherlands Organisation for Scientifc Research (NWO); The Netherlands Organisation for Health Research and Development (ZonMw); the Research Institute for Diseases in the Elderly (RIDE); The Netherlands Genomics Initiative (NGI); the Ministry of Education, Culture and Science; the Ministry of Health, Welfare and Sports; the European Commission (DG XII); and the Municipality of Rotterdam.",,"The contribution of inhabitants, general practitioners and pharmacists of the Ommoord district to the Rotterdam Study is gratefully acknowledged. The contributions to the Management Team specifcally and the Rotterdam Study at large of the following persons are pivotal to the daily operations of the study and highly appreciated: Jacobus Lubbe, Gabriëlle Bakker, Eric Neeleman, Jeannette Vergeer, Anneke Korving, Pauline van Wijngaarden, Jolande Verkroost – van Heemst, Silvan Licher, Isabel van",,,,Health,Data Governance Act,,,,,,,,,,,
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,ANAGRAFICA,https://placeholder-pid/anagrafica.org,ANAGRAFICA,,ANAGRAFICA,Databank,,,,,Population registry,,,Inhabitant registry,"test1,test2",,,,,,,,,,,,,,,,,,,,,,,The registration with a primary care physician of an NHS beneficiary in the Caserta catchment area.,,,,,,,,,,"All the legal inhabitants of the area of the city of Caserta and of its Local Health Unit (around 1.2 million over the database follow-up, of which 923,445 are the residents that live in the city in 2018).",,,,,,,,,,,,,,,,,,,,,,,,,,ANAGRAFICA,Rob,Boss,ANAGRAFICA,Rob,Boss,ANAGRAFICA,place-holder-organisation,ANAGRAFICA,place-holder-organisation,ANAGRAFICA,place-holder-organisation,,,ANAGRAFICA,ANAGRAFICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This table is considered to have a high degree of completeness because it is mandatory. If young people immigrate, they may be delayed in registering.","This table started in 2005.

University of Messina receives all the data of the LHU every February for the previous year, and is allowed to store it inhouse.

The lag time between collection of new data and availability of new data in house is usually 1 year at most. For exception technical reasons (change in data collection platform), we have not yet updated data to 2019. We expect to do this in the next 3-6 months.",,,,,,,,,,,,,,,,,,,,,,,,,,Health,Data Governance Act,,,,,,,,,,,
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,MBRN,https://placeholder-pid/mbrn.org,MBRN,,MBRN,Databank,,,,,Birth registry,,,Medical Birth Registry,"test1,test2",,,,,,,,,,,,,,,,,,,,,,,"Any pregnancy of gestational age 12 weeks or beyond (live, miscarriage, elective abortion, stillbirth).",,,,,,,OOM,,,"Any pregnancy of gestational age 12 weeks or beyond (live, miscarriage, elective abortion, stillbirth). Mandatory by law, all of Norway.",,,Norway,,,,,,,,,,,,Birth,,"Death,Emigration",,,,,,,,,MBRN,Rob,Boss,MBRN,Rob,Boss,MBRN,UiO,MBRN,UiO,MBRN,UiO,,,"MBRN,MBRN,MBRN","MBRN_mother,MBRN_child,MBRN",,,,"Mother-child,Father-child,Age,Sex,Gender,Tobacco use,Cause of death,Clinical measures,Patient-generated data,""Primary care - GP, community pharmacist level"",Population pregnancy and neonates",,,,,,,,,,,,true,,,Norwegian,true,true,,,,,,,,,,Non public,,,,,,,,,,,,,,,,,,,,,,365,,,,,,,,,"Validity of the registry has been investigated in previous studies by other research groups for some events of interest -for example preclampsia, folic acid use. See questionnaire filled out with info on validity of several of the variables. In our dataset, there are 179 variables in total from the MBRN (this includes ID for mother, father, child)","MBRN was started in 1967. The registry is updated on a monthly basis from the delivery wards. Furthermore, it is updated/synchronized regularly with NR for information on emigration and death. Information on malformations is updated until the child is two years old. The lag time is approximately one year - this is in order to ensure quality and completeness.",,,,,,,,,,,,,,,,,,,,,,,,,,Health,Data Governance Act,,,,,,,,,,,
http://www.w3.org/ns/dcat#Catalog,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,OOM,https://placeholder-pid/oom.org,OOM,,OOM,Network,,,,,,,,"The main goal of OOM is to establish a trusted ecosystem that can efficiently, systematically, and in an ethically responsible manner, generate and disseminate reliable evidence-based information regarding effects of medications used during pregnancy and breastfeeding to women and their healthcare providers. This will be achieved by generating, cataloguing, linking, collecting and analysing data from pharmacovigilance, modelling, routine healthcare, breastmilk samples through a large network.","test1,test2",,,,,,,,,,,,https://specs.fairdatapoint.org/fdp-specs-v1.2.html,,,,,,,,,,,,,,,,,"SPA,RMR,DHL,EUROCAT NNL,GECKO,EXE,PHT,COD_FARMACI_SPF,GenR,AP,RS2,ABL,VCN,SALM,SEA,RS3,ARS_PS,RS1,MBRN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOM,Rob,Boss,OOM,Rob,Boss,"OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM","OVGU,BBMRI-ERIC,FISABIO,CHUT,NP,AU,CNR-IFC,PHARMO.I,GSK,LIPRE,SAN,IHD,DHL.I,SIDIAP.I,FERR,AEMPS,UPP,LAREB,TAK,UKZN,JP,USWAN,UMCU,UB,UCB,ARS.TOSCANA,UiO,ULST,UMCG,UoD,UM,KUL,MLT.I",OOM,GSK,"OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM","OVGU,BBMRI-ERIC,FISABIO,CHUT,NP,AU,CNR-IFC,PHARMO.I,GSK,LIPRE,SAN,IHD,DHL.I,SIDIAP.I,FERR,AEMPS,UPP,LAREB,TAK,UKZN,JP,USWAN,UMCU,UB,UCB,ARS.TOSCANA,UiO,ULST,UMCG,UoD,UM,KUL,MLT.I","ATHLETE,LifeCycle",,"OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM","VISIT_OCCURRENCE,EVENTS,MEDICINES,PROCEDURES,VACCINES,MEDICAL_OBSERVATIONS,EUROCAT,SURVEY_ID,SURVEY_OBSERVATIONS,PERSONS,OBSERVATION_PERIODS,PERSON_RELATIONSHIPS,PRODUCTS,METADATA,CDM_SOURCE,INSTANCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health,Data Governance Act,,,,,"DHL,EUROCAT NNL,ABL",,,,,,false
