order,name,label,parent,codesystem,code,ontologyTermURI,definition,exact_mapping,btnt_mapping,ntbt_mapping
,ORPHA:98880,Familial afibrinogenemia,"ORPHA:557494,ORPHA:335",orphanet,ORPHA:98880,https://identifiers.org/orphanet:98880,,,,urn:miriam:icd:D68.2
,ORPHA:97552,Steroid-sensitive nephrotic syndrome without renal biopsy,ORPHA:C045,orphanet,ORPHA:97552,https://identifiers.org/orphanet:97552,,,,
,ORPHA:97556,Congenital and infantile nephrotic syndrome,ORPHA:C043,orphanet,ORPHA:97556,https://identifiers.org/orphanet:97556,,,,
,ORPHA:97555,OBSOLETE: Sporadic idiopathic steroid-resistant nephrotic syndrome with collapsing glomerulopathy,ORPHA:C053,orphanet,ORPHA:97555,https://identifiers.org/orphanet:97555,,,,
,ORPHA:98886,Bleeding diathesis due to integrin alpha2-beta1 deficiency,"ORPHA:557494,ORPHA:73271",orphanet,ORPHA:98886,https://identifiers.org/orphanet:98886,,,,urn:miriam:icd:D69.8
,ORPHA:86845,Acute myeloid leukaemia with myelodysplasia-related features,"ORPHA:557493,ORPHA:377788,ORPHA:519",orphanet,ORPHA:86845,https://identifiers.org/orphanet:86845,,urn:miriam:icd:C92.8,,
,ORPHA:2092,Focal dermal hypoplasia,"ORPHA:557493,ORPHA:377789,ORPHA:98655,ORPHA:98196,ORPHA:79380,ORPHA:79373,ORPHA:611327,ORPHA:522554,ORPHA:519292,ORPHA:183481,ORPHA:102283",orphanet,ORPHA:2092,https://identifiers.org/orphanet:2092,,,,urn:miriam:icd:Q82.8
,ORPHA:86846,Therapy related acute myeloid leukemia and myelodysplastic syndrome,"ORPHA:557492,ORPHA:519",orphanet,ORPHA:86846,https://identifiers.org/orphanet:86846,,,,
,ORPHA:86843,Acute panmyelosis with myelofibrosis,"ORPHA:557493,ORPHA:377788,ORPHA:167714",orphanet,ORPHA:86843,https://identifiers.org/orphanet:86843,,urn:miriam:icd:C94.4,,
,ORPHA:2091,Multinodular goiter-cystic kidney-polydactyly syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:330206,ORPHA:102285",orphanet,ORPHA:2091,https://identifiers.org/orphanet:2091,,,,urn:miriam:icd:Q87.8
,ORPHA:2090,GMS syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:611327,ORPHA:519276,ORPHA:102283",orphanet,ORPHA:2090,https://identifiers.org/orphanet:2090,,,,urn:miriam:icd:Q87.8
,ORPHA:86849,Acute basophilic leukemia,"ORPHA:557493,ORPHA:377788,ORPHA:167714",orphanet,ORPHA:86849,https://identifiers.org/orphanet:86849,,,,urn:miriam:icd:C94.7
,ORPHA:633099,PAICS deficiency,"ORPHA:557493,ORPHA:377789,ORPHA:79191,ORPHA:471383,ORPHA:459787",orphanet,ORPHA:633099,https://identifiers.org/orphanet:633099,,,,urn:miriam:icd:E79.8
,ORPHA:86841,Myelodysplastic syndrome associated with isolated del(5q) chromosome abnormality,"ORPHA:557493,ORPHA:377788,ORPHA:52688",orphanet,ORPHA:86841,https://identifiers.org/orphanet:86841,,,,urn:miriam:icd:D46.7
,ORPHA:98889,Bilateral perisylvian polymicrogyria,"ORPHA:557494,ORPHA:268940",orphanet,ORPHA:98889,https://identifiers.org/orphanet:98889,,,,urn:miriam:icd:Q04.3
,ORPHA:97557,NON RARE IN EUROPE: Chronic proteinuria with focal and segmental hyalinosis,ORPHA:C048,orphanet,ORPHA:97557,https://identifiers.org/orphanet:97557,,,,
,ORPHA:98888,X-linked complex spastic paraplegia,"ORPHA:557492,ORPHA:102013",orphanet,ORPHA:98888,https://identifiers.org/orphanet:98888,,,,
,ORPHA:357329,Combined immunodeficiency due to IL21R deficiency,"ORPHA:557493,ORPHA:377788,ORPHA:480549",orphanet,ORPHA:357329,https://identifiers.org/orphanet:357329,,,,urn:miriam:icd:D81.8
,ORPHA:98892,Periventricular nodular heterotopia,"ORPHA:557494,ORPHA:2149",orphanet,ORPHA:98892,https://identifiers.org/orphanet:98892,,,,urn:miriam:icd:Q04.8
,ORPHA:97563,Pauci-immune glomerulonephritis with ANCA,"ORPHA:557494,ORPHA:93126",orphanet,ORPHA:97563,https://identifiers.org/orphanet:97563,,,,urn:miriam:icd:N05.7
,ORPHA:97560,Primary membranous glomerulonephritis,"ORPHA:557493,ORPHA:377788,ORPHA:93548",orphanet,ORPHA:97560,https://identifiers.org/orphanet:97560,,,,urn:miriam:icd:N04.2
,ORPHA:98894,Congenital muscular dystrophy type 1D,ORPHA:C044,orphanet,ORPHA:98894,https://identifiers.org/orphanet:98894,,,,
,ORPHA:97562,NON RARE IN EUROPE: Benign familial hematuria,ORPHA:C048,orphanet,ORPHA:97562,https://identifiers.org/orphanet:97562,,,,
,ORPHA:98893,Congenital muscular dystrophy type 1B,"ORPHA:557493,ORPHA:377788,ORPHA:97242",orphanet,ORPHA:98893,https://identifiers.org/orphanet:98893,,,,urn:miriam:icd:G71.2
,ORPHA:98896,Duchenne muscular dystrophy,"ORPHA:557493,ORPHA:377788,ORPHA:611314,ORPHA:522522,ORPHA:519347,ORPHA:262,ORPHA:207085",orphanet,ORPHA:98896,https://identifiers.org/orphanet:98896,,,,urn:miriam:icd:G71.0
,ORPHA:97564,Pauci-immune glomerulonephritis without ANCA,"ORPHA:557494,ORPHA:93126",orphanet,ORPHA:97564,https://identifiers.org/orphanet:97564,,,,urn:miriam:icd:N05.7
,ORPHA:98895,Becker muscular dystrophy,"ORPHA:557493,ORPHA:377788,ORPHA:262,ORPHA:207085",orphanet,ORPHA:98895,https://identifiers.org/orphanet:98895,,,,urn:miriam:icd:G71.0
,ORPHA:97567,Immunotactoid glomerulopathy,"ORPHA:557493,ORPHA:377788,ORPHA:91137",orphanet,ORPHA:97567,https://identifiers.org/orphanet:97567,,,,urn:miriam:icd:N03.6
,ORPHA:98897,Oculopharyngodistal myopathy,"ORPHA:557493,ORPHA:377788,ORPHA:98578,ORPHA:522522,ORPHA:519347,ORPHA:206653,ORPHA:206650,ORPHA:206644",orphanet,ORPHA:98897,https://identifiers.org/orphanet:98897,,,,urn:miriam:icd:G71.0
,ORPHA:97566,Non-amyloid fibrillary glomerulopathy,"ORPHA:557493,ORPHA:377788,ORPHA:91137",orphanet,ORPHA:97566,https://identifiers.org/orphanet:97566,,,,urn:miriam:icd:N03.6
,ORPHA:86839,Refractory anemia with excess blasts,"ORPHA:557493,ORPHA:377788,ORPHA:52688",orphanet,ORPHA:86839,https://identifiers.org/orphanet:86839,,,,urn:miriam:icd:D46.2
,ORPHA:86834,Juvenile myelomonocytic leukemia,"ORPHA:557493,ORPHA:377788,ORPHA:98275",orphanet,ORPHA:86834,https://identifiers.org/orphanet:86834,,urn:miriam:icd:C93.3,,
,ORPHA:86836,Refractory cytopenia with multilineage dysplasia,"ORPHA:557492,ORPHA:52688",orphanet,ORPHA:86836,https://identifiers.org/orphanet:86836,,,,
,ORPHA:2035,Lymphatic filariasis,"ORPHA:557493,ORPHA:377788,ORPHA:2034",orphanet,ORPHA:2035,https://identifiers.org/orphanet:2035,,,"urn:miriam:icd:B74.0,urn:miriam:icd:B74.1,urn:miriam:icd:B74.2",
,ORPHA:98890,Early-onset X-linked optic atrophy,"ORPHA:557493,ORPHA:377788,ORPHA:611314,ORPHA:441434",orphanet,ORPHA:98890,https://identifiers.org/orphanet:98890,,,,urn:miriam:icd:H47.2
,ORPHA:3366,Non-syndromic metopic craniosynostosis,"ORPHA:557493,ORPHA:377791,ORPHA:98684,ORPHA:620096",orphanet,ORPHA:3366,https://identifiers.org/orphanet:3366,,,,urn:miriam:icd:Q75.0
,ORPHA:3365,Trigonocephaly-broad thumbs syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:139393",orphanet,ORPHA:3365,https://identifiers.org/orphanet:3365,,,,urn:miriam:icd:Q87.0
,ORPHA:2034,Filariasis,"ORPHA:557492,ORPHA:163588",orphanet,ORPHA:2034,https://identifiers.org/orphanet:2034,,urn:miriam:icd:B74,,
,ORPHA:98819,Familial temporal lobe epilepsy,"ORPHA:557493,ORPHA:377788,ORPHA:309",orphanet,ORPHA:98819,https://identifiers.org/orphanet:98819,,,,urn:miriam:icd:G40.2
,ORPHA:2033,OBSOLETE: Multifocal muscular fibrosis-obstructed vessels syndrome,ORPHA:C052,orphanet,ORPHA:2033,https://identifiers.org/orphanet:2033,,,,
,ORPHA:2032,Idiopathic pulmonary fibrosis,"ORPHA:557493,ORPHA:377788,ORPHA:98300",orphanet,ORPHA:2032,https://identifiers.org/orphanet:2032,,,,urn:miriam:icd:J84.1
,ORPHA:3363,Trichomegaly-retina pigmentary degeneration-dwarfism syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:98661,ORPHA:79373,ORPHA:611327,ORPHA:102283",orphanet,ORPHA:3363,https://identifiers.org/orphanet:3363,,,,urn:miriam:icd:Q87.1
,ORPHA:3362,OBSOLETE: Trichomegaly-cataract-hereditary spherocytosis syndrome,ORPHA:C052,orphanet,ORPHA:3362,https://identifiers.org/orphanet:3362,,,,
,ORPHA:2031,Hepatic fibrosis-renal cysts-intellectual disability syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:93587,ORPHA:611327,ORPHA:506213,ORPHA:506210,ORPHA:156604,ORPHA:102283,ORPHA:101939",orphanet,ORPHA:2031,https://identifiers.org/orphanet:2031,,,,
,ORPHA:2030,Fibrosarcoma,"ORPHA:557493,ORPHA:377788,ORPHA:3394,ORPHA:223727",orphanet,ORPHA:2030,https://identifiers.org/orphanet:2030,,,,urn:miriam:icd:C49.9
,ORPHA:3361,Trichodysplasia-xeroderma syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:79367",orphanet,ORPHA:3361,https://identifiers.org/orphanet:3361,,,,urn:miriam:icd:L67.8
,ORPHA:357332,Syndactyly-camptodactyly and clinodactyly of fifth fingers-bifid toes syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:294959",orphanet,ORPHA:357332,https://identifiers.org/orphanet:357332,,,,urn:miriam:icd:Q87.2
,ORPHA:3360,OBSOLETE: Trichodermal syndrome-intellectual disability syndrome,ORPHA:C052,orphanet,ORPHA:3360,https://identifiers.org/orphanet:3360,,,,
,ORPHA:59298,Schilder disease,"ORPHA:557493,ORPHA:377788,ORPHA:228145",orphanet,ORPHA:59298,https://identifiers.org/orphanet:59298,,urn:miriam:icd:G37.0,,
,ORPHA:98812,Paroxysmal hypnogenic dyskinesia,ORPHA:C044,orphanet,ORPHA:98812,https://identifiers.org/orphanet:98812,,,,
,ORPHA:98813,Hypohidrotic ectodermal dysplasia with immunodeficiency,"ORPHA:557493,ORPHA:377788,ORPHA:98604,ORPHA:98027,ORPHA:79373,ORPHA:506219,ORPHA:331217",orphanet,ORPHA:98813,https://identifiers.org/orphanet:98813,,,,urn:miriam:icd:D82.8
,ORPHA:98811,Paroxysmal exertion-induced dyskinesia,"ORPHA:557493,ORPHA:377788,ORPHA:611314,ORPHA:1431",orphanet,ORPHA:98811,https://identifiers.org/orphanet:98811,,,,urn:miriam:icd:G24.8
,ORPHA:2039,Congenital systemic arteriovenous fistula,"ORPHA:557493,ORPHA:377791,ORPHA:98731",orphanet,ORPHA:2039,https://identifiers.org/orphanet:2039,,,,urn:miriam:icd:Q27.3
,ORPHA:98816,"Benign childhood occipital epilepsy, Gastaut type","ORPHA:557494,ORPHA:25968",orphanet,ORPHA:98816,https://identifiers.org/orphanet:98816,,,,urn:miriam:icd:G40.0
,ORPHA:2038,Pulmonary arteriovenous malformation,"ORPHA:557493,ORPHA:377791,ORPHA:211266,ORPHA:182111,ORPHA:108993",orphanet,ORPHA:2038,https://identifiers.org/orphanet:2038,,,,urn:miriam:icd:Q25.7
,ORPHA:3369,Trigonocephaly-short stature-developmental delay syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:611327,ORPHA:139393,ORPHA:102283",orphanet,ORPHA:3369,https://identifiers.org/orphanet:3369,,,,urn:miriam:icd:Q87.0
,ORPHA:98815,"Benign childhood occipital epilepsy, Panayiotopoulos type","ORPHA:557494,ORPHA:25968",orphanet,ORPHA:98815,https://identifiers.org/orphanet:98815,,,,urn:miriam:icd:G40.0
,ORPHA:2037,Congenital aortopulmonary window,"ORPHA:557493,ORPHA:377791,ORPHA:2445",orphanet,ORPHA:2037,https://identifiers.org/orphanet:2037,,urn:miriam:icd:Q21.4,,
,ORPHA:98818,Landau-Kleffner syndrome,"ORPHA:557493,ORPHA:377788,ORPHA:98259",orphanet,ORPHA:98818,https://identifiers.org/orphanet:98818,,urn:miriam:icd:F80.3,,
,ORPHA:3368,Trigonocephaly-bifid nose-acral anomalies syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:330206,ORPHA:102285",orphanet,ORPHA:3368,https://identifiers.org/orphanet:3368,,,,urn:miriam:icd:Q87.0
,ORPHA:2036,Scalp-ear-nipple syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:98641,ORPHA:79380,ORPHA:79373,ORPHA:522548,ORPHA:330206,ORPHA:183481,ORPHA:180173,ORPHA:102285",orphanet,ORPHA:2036,https://identifiers.org/orphanet:2036,,,,urn:miriam:icd:Q87.8
,ORPHA:98820,Familial focal epilepsy with variable foci,"ORPHA:557493,ORPHA:377788,ORPHA:309",orphanet,ORPHA:98820,https://identifiers.org/orphanet:98820,,,,urn:miriam:icd:G40.0
,ORPHA:3377,Trismus-pseudocamptodactyly syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:97120",orphanet,ORPHA:3377,https://identifiers.org/orphanet:3377,,,,urn:miriam:icd:Q68.8
,ORPHA:2045,FLOTCH syndrome,"ORPHA:557493,ORPHA:377788,ORPHA:79370",orphanet,ORPHA:2045,https://identifiers.org/orphanet:2045,,,,urn:miriam:icd:L60.8
,ORPHA:3376,Triploidy,"ORPHA:557493,ORPHA:377789,ORPHA:98642,ORPHA:96321,ORPHA:471383,ORPHA:459787",orphanet,ORPHA:3376,https://identifiers.org/orphanet:3376,,,,urn:miriam:icd:Q92.7
,ORPHA:598164,FOXG1 syndrome due to intragenic alteration,"ORPHA:557494,ORPHA:561854",orphanet,ORPHA:598164,https://identifiers.org/orphanet:598164,,,,urn:miriam:icd:Q04.8
,ORPHA:2044,Floating-Harbor syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:611327,ORPHA:183570,ORPHA:139021,ORPHA:102283",orphanet,ORPHA:2044,https://identifiers.org/orphanet:2044,,,,urn:miriam:icd:Q87.8
,ORPHA:3375,Trisomy X,"ORPHA:557493,ORPHA:377789,ORPHA:95710,ORPHA:485382,ORPHA:400022,ORPHA:399853,ORPHA:263723",orphanet,ORPHA:3375,https://identifiers.org/orphanet:3375,,urn:miriam:icd:Q97.0,,
,ORPHA:3374,Unilateral ocular duplication,"ORPHA:557493,ORPHA:377791,ORPHA:522568,ORPHA:519286",orphanet,ORPHA:3374,https://identifiers.org/orphanet:3374,,,,urn:miriam:icd:Q15.8
,ORPHA:2042,OBSOLETE: Tracheo-esophageal fistula-hypospadias syndrome,ORPHA:C052,orphanet,ORPHA:2042,https://identifiers.org/orphanet:2042,,,,
,ORPHA:2041,Coronary arterial fistula,"ORPHA:557493,ORPHA:377791,ORPHA:1081",orphanet,ORPHA:2041,https://identifiers.org/orphanet:2041,,,,urn:miriam:icd:Q24.5
,ORPHA:2040,Congenital respiratory-biliary fistula,"ORPHA:557493,ORPHA:377791,ORPHA:182111,ORPHA:108993,ORPHA:108971,ORPHA:101941",orphanet,ORPHA:2040,https://identifiers.org/orphanet:2040,,,,urn:miriam:icd:Q32.4
,ORPHA:599495,Acquired factor VII deficiency,"ORPHA:557493,ORPHA:377788,ORPHA:166775",orphanet,ORPHA:599495,https://identifiers.org/orphanet:599495,,,,urn:miriam:icd:D68.4
,ORPHA:98823,Chronic myelomonocytic leukemia,"ORPHA:557493,ORPHA:377788,ORPHA:98275",orphanet,ORPHA:98823,https://identifiers.org/orphanet:98823,,urn:miriam:icd:C93.1,,
,ORPHA:98825,Unclassified myelodysplastic/myeloproliferative disease,"ORPHA:557493,ORPHA:377788,ORPHA:98275",orphanet,ORPHA:98825,https://identifiers.org/orphanet:98825,,urn:miriam:icd:C94.6,,
,ORPHA:98824,Atypical chronic myeloid leukemia,"ORPHA:557493,ORPHA:377788,ORPHA:98275",orphanet,ORPHA:98824,https://identifiers.org/orphanet:98824,,urn:miriam:icd:C92.2,,
,ORPHA:98827,Unclassified myelodysplastic syndrome,"ORPHA:557493,ORPHA:377788,ORPHA:86836",orphanet,ORPHA:98827,https://identifiers.org/orphanet:98827,,,,urn:miriam:icd:D46.7
,ORPHA:98826,Refractory anemia,"ORPHA:557493,ORPHA:377788,ORPHA:86836",orphanet,ORPHA:98826,https://identifiers.org/orphanet:98826,,,,urn:miriam:icd:D46.7
,ORPHA:2048,Foix-Chavany-Marie syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:182086",orphanet,ORPHA:2048,https://identifiers.org/orphanet:2048,,,,urn:miriam:icd:G12.2
,ORPHA:3379,Distal duplication 17q,"ORPHA:557493,ORPHA:377789,ORPHA:262968",orphanet,ORPHA:3379,https://identifiers.org/orphanet:3379,,,,urn:miriam:icd:Q92.3
,ORPHA:98829,Acute myeloid leukemia with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22),"ORPHA:557493,ORPHA:377788,ORPHA:98277",orphanet,ORPHA:98829,https://identifiers.org/orphanet:98829,,urn:miriam:icd:C92.5,,
,ORPHA:2047,Flynn-Aird syndrome,"ORPHA:557493,ORPHA:377788,ORPHA:98641,ORPHA:98006,ORPHA:79389,ORPHA:71859,ORPHA:522548",orphanet,ORPHA:2047,https://identifiers.org/orphanet:2047,,,,urn:miriam:icd:Q87.8
,ORPHA:3378,Trisomy 13,"ORPHA:557493,ORPHA:377789,ORPHA:98642,ORPHA:98131,ORPHA:93547,ORPHA:519327,ORPHA:117573,ORPHA:108979",orphanet,ORPHA:3378,https://identifiers.org/orphanet:3378,,,"urn:miriam:icd:Q91.4,urn:miriam:icd:Q91.5,urn:miriam:icd:Q91.6,urn:miriam:icd:Q91.7",
,ORPHA:98832,Acute myeloid leukemia with minimal differentiation,"ORPHA:557493,ORPHA:377788,ORPHA:167714",orphanet,ORPHA:98832,https://identifiers.org/orphanet:98832,,,,urn:miriam:icd:C92.0
,ORPHA:98831,Acute myeloid leukemia with 11q23 abnormalities,"ORPHA:557493,ORPHA:377788,ORPHA:98277",orphanet,ORPHA:98831,https://identifiers.org/orphanet:98831,,urn:miriam:icd:C92.6,,
,ORPHA:599490,Acquired factor V deficiency,"ORPHA:557493,ORPHA:377788,ORPHA:166775",orphanet,ORPHA:599490,https://identifiers.org/orphanet:599490,,,,urn:miriam:icd:D68.4
,ORPHA:2057,Blepharophimosis-ptosis-esotropia-syndactyly-short stature syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:98683,ORPHA:98578,ORPHA:522520,ORPHA:330206,ORPHA:102285",orphanet,ORPHA:2057,https://identifiers.org/orphanet:2057,,,,urn:miriam:icd:Q87.8
,ORPHA:3388,Neural tube defect,"ORPHA:557492,ORPHA:269550,ORPHA:108989",orphanet,ORPHA:3388,https://identifiers.org/orphanet:3388,,,,
,ORPHA:3387,Isolated anterior cervical hypertrichosis,"ORPHA:557493,ORPHA:377788,ORPHA:79365",orphanet,ORPHA:3387,https://identifiers.org/orphanet:3387,,,,urn:miriam:icd:L68.2
,ORPHA:2056,Essential fructosuria,"ORPHA:557493,ORPHA:377788,ORPHA:308463",orphanet,ORPHA:2056,https://identifiers.org/orphanet:2056,,,,urn:miriam:icd:E74.1
,ORPHA:86893,Nodular lymphocyte predominant Hodgkin lymphoma,"ORPHA:557493,ORPHA:377788,ORPHA:98293",orphanet,ORPHA:86893,https://identifiers.org/orphanet:86893,,,,urn:miriam:icd:C81.0
,ORPHA:3386,American trypanosomiasis,"ORPHA:557493,ORPHA:377788,ORPHA:163588",orphanet,ORPHA:3386,https://identifiers.org/orphanet:3386,,,"urn:miriam:icd:B57.0,urn:miriam:icd:B57.1,urn:miriam:icd:B57.2,urn:miriam:icd:B57.3,urn:miriam:icd:B57.4,urn:miriam:icd:B57.5",
,ORPHA:2055,Growth deficiency-brachydactyly-dysmorphism syndrome,ORPHA:C044,orphanet,ORPHA:2055,https://identifiers.org/orphanet:2055,,,,
,ORPHA:2054,OBSOLETE: Osteochondritis of tarsal/metatarsal bone,ORPHA:C052,orphanet,ORPHA:2054,https://identifiers.org/orphanet:2054,,,,
,ORPHA:3385,African trypanosomiasis,"ORPHA:557493,ORPHA:377788,ORPHA:163588",orphanet,ORPHA:3385,https://identifiers.org/orphanet:3385,,,"urn:miriam:icd:B56.0,urn:miriam:icd:B56.1,urn:miriam:icd:B56.9",
,ORPHA:2053,Freeman-Sheldon syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:98738,ORPHA:97120,ORPHA:330206,ORPHA:102285",orphanet,ORPHA:2053,https://identifiers.org/orphanet:2053,,,,urn:miriam:icd:Q87.0
,ORPHA:3384,Truncus arteriosus,"ORPHA:557493,ORPHA:377791,ORPHA:477805,ORPHA:2445",orphanet,ORPHA:3384,https://identifiers.org/orphanet:3384,,urn:miriam:icd:Q20.0,,
,ORPHA:86896,Histiocytic sarcoma,"ORPHA:557493,ORPHA:377788,ORPHA:98288",orphanet,ORPHA:86896,https://identifiers.org/orphanet:86896,,urn:miriam:icd:C96.8,,
,ORPHA:2052,Fraser syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:98562,ORPHA:93547,ORPHA:90642,ORPHA:611327,ORPHA:330206,ORPHA:117573,ORPHA:102285,ORPHA:102283",orphanet,ORPHA:2052,https://identifiers.org/orphanet:2052,,,,urn:miriam:icd:Q87.0
,ORPHA:3383,Humerus trochlea aplasia,"ORPHA:557493,ORPHA:377789,ORPHA:404574,ORPHA:294955",orphanet,ORPHA:3383,https://identifiers.org/orphanet:3383,,,,urn:miriam:icd:Q74.0
,ORPHA:86897,Langerhans cell sarcoma,"ORPHA:557493,ORPHA:377788,ORPHA:98289",orphanet,ORPHA:86897,https://identifiers.org/orphanet:86897,,,,urn:miriam:icd:C96.4
,ORPHA:2051,Fraser-like syndrome,ORPHA:C044,orphanet,ORPHA:2051,https://identifiers.org/orphanet:2051,,,,
,ORPHA:2050,Cole-Carpenter syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:98038,ORPHA:93446,ORPHA:519296,ORPHA:330206,ORPHA:183542,ORPHA:102285",orphanet,ORPHA:2050,https://identifiers.org/orphanet:2050,,,,urn:miriam:icd:Q78.0
,ORPHA:98834,Acute myeloblastic leukemia with maturation,"ORPHA:557493,ORPHA:377788,ORPHA:167714",orphanet,ORPHA:98834,https://identifiers.org/orphanet:98834,,,,urn:miriam:icd:C92.0
,ORPHA:98836,Bilineal acute leukemia,ORPHA:C044,orphanet,ORPHA:98836,https://identifiers.org/orphanet:98836,,,,
,ORPHA:98833,Acute myeloblastic leukemia without maturation,"ORPHA:167714,ORPHA:557493,ORPHA:377788",orphanet,ORPHA:98833,https://identifiers.org/orphanet:98833,,,,urn:miriam:icd:C92.0
,ORPHA:98835,Acute undifferentiated leukemia,"ORPHA:557493,ORPHA:377788,ORPHA:86851",orphanet,ORPHA:98835,https://identifiers.org/orphanet:98835,,,,urn:miriam:icd:C95.0
,ORPHA:98838,Primary mediastinal large B-cell lymphoma,"ORPHA:557493,ORPHA:377788,ORPHA:544",orphanet,ORPHA:98838,https://identifiers.org/orphanet:98838,,,,urn:miriam:icd:C83.3
,ORPHA:98837,Acute biphenotypic leukemia,ORPHA:C044,orphanet,ORPHA:98837,https://identifiers.org/orphanet:98837,,,,
,ORPHA:2059,Fryns syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:611327,ORPHA:108979,ORPHA:102283",orphanet,ORPHA:2059,https://identifiers.org/orphanet:2059,,,,urn:miriam:icd:Q87.8
,ORPHA:2058,Fryns-Smeets-Thiry syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:611327,ORPHA:102283",orphanet,ORPHA:2058,https://identifiers.org/orphanet:2058,,,,
,ORPHA:3389,Tuberculosis,"ORPHA:557492,ORPHA:163582",orphanet,ORPHA:3389,https://identifiers.org/orphanet:3389,,,"urn:miriam:icd:A16,urn:miriam:icd:A15",
,ORPHA:98839,Intravascular large B-cell lymphoma,"ORPHA:557493,ORPHA:377788,ORPHA:544",orphanet,ORPHA:98839,https://identifiers.org/orphanet:98839,,,,urn:miriam:icd:C83.3
,ORPHA:98841,Anaplastic large cell lymphoma,"ORPHA:557493,ORPHA:377788,ORPHA:171918",orphanet,ORPHA:98841,https://identifiers.org/orphanet:98841,,,"urn:miriam:icd:C84.6,urn:miriam:icd:C84.7",
,ORPHA:370334,Extraskeletal Ewing sarcoma,"ORPHA:557493,ORPHA:377788,ORPHA:506219,ORPHA:3394",orphanet,ORPHA:370334,https://identifiers.org/orphanet:370334,,,,urn:miriam:icd:C49.9
,ORPHA:98843,"Classic Hodgkin lymphoma, nodular sclerosis type","ORPHA:557494,ORPHA:391",orphanet,ORPHA:98843,https://identifiers.org/orphanet:98843,,urn:miriam:icd:C81.1,,
,ORPHA:98842,Lymphomatoid papulosis,"ORPHA:557493,ORPHA:377788,ORPHA:541",orphanet,ORPHA:98842,https://identifiers.org/orphanet:98842,,urn:miriam:icd:C86.6,,
,ORPHA:3380,Trisomy 18,"ORPHA:557493,ORPHA:377789,ORPHA:98642,ORPHA:98131,ORPHA:93547,ORPHA:117573,ORPHA:108979",orphanet,ORPHA:3380,https://identifiers.org/orphanet:3380,,,"urn:miriam:icd:Q91.0,urn:miriam:icd:Q91.1,urn:miriam:icd:Q91.2,urn:miriam:icd:Q91.3",
,ORPHA:3399,Germ cell tumor,"ORPHA:98057,ORPHA:557492,ORPHA:506219",orphanet,ORPHA:3399,https://identifiers.org/orphanet:3399,,,,
,ORPHA:3398,Thymic epithelial neoplasm,"ORPHA:557492,ORPHA:100100",orphanet,ORPHA:3398,https://identifiers.org/orphanet:3398,,,,
,ORPHA:2067,GAPO syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:98623,ORPHA:79373,ORPHA:611327,ORPHA:522564,ORPHA:441434,ORPHA:183580,ORPHA:139042,ORPHA:102283",orphanet,ORPHA:2067,https://identifiers.org/orphanet:2067,,,,urn:miriam:icd:Q87.8
