order,name,code,parent,ontologyTermURI,definition
214,A39.8 Other meningococcal infections,A39.8,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A39.8,
215,"A39.9 Meningococcal infection, unspecified",A39.9,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A39.9,
216,A40 Streptococcal sepsis,A40,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A40,
217,"A40.0 Sepsis due to streptococcus, group A",A40.0,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A40.0,
218,"A40.1 Sepsis due to streptococcus, group B",A40.1,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A40.1,
219,"A40.2 Sepsis due to streptococcus, group D",A40.2,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A40.2,
220,A40.3 Sepsis due to Streptococcus pneumoniae,A40.3,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A40.3,
221,A40.8 Other streptococcal sepsis,A40.8,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A40.8,
222,"A40.9 Streptococcal sepsis, unspecified",A40.9,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A40.9,
223,A41 Other sepsis,A41,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A41,
224,A41.0 Sepsis due to Staphylococcus aureus,A41.0,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A41.0,
225,A41.1 Sepsis due to other specified staphylococcus,A41.1,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A41.1,
226,A41.2 Sepsis due to unspecified staphylococcus,A41.2,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A41.2,
227,A41.3 Sepsis due to Haemophilus influenzae,A41.3,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A41.3,
228,A41.4 Sepsis due to anaerobes,A41.4,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A41.4,
229,A41.5 Sepsis due to other Gram-negative organisms,A41.5,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A41.5,
230,A41.8 Other specified sepsis,A41.8,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A41.8,
231,"A41.9 Sepsis, unspecified",A41.9,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A41.9,
232,A42 Actinomycosis,A42,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A42,
233,A42.0 Pulmonary actinomycosis,A42.0,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A42.0,
234,A42.1 Abdominal actinomycosis,A42.1,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A42.1,
235,A42.2 Cervicofacial actinomycosis,A42.2,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A42.2,
236,A42.7 Actinomycosis - Actinomycotic sepsis,A42.7,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A42.7,
237,A42.8 Other forms of actinomycosis,A42.8,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A42.8,ORPHAcode: 457095 Actinomycosis
238,"A42.9 Actinomycosis, unspecified",A42.9,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A42.9,
239,A43 Nocardiosis,A43,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A43,
240,A43.0 Pulmonary nocardiosis,A43.0,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A43.0,ORPHAcode: 31204 Nocardiosis
241,A43.1 Cutaneous nocardiosis,A43.1,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A43.1,
242,A43.8 Other forms of nocardiosis,A43.8,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A43.8,
243,"A43.9 Nocardiosis, unspecified",A43.9,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A43.9,
244,A44 Bartonellosis,A44,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A44,
245,A44.0 Systemic bartonellosis,A44.0,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A44.0,ORPHAcode: 64692 Oroya fever
246,A44.1 Cutaneous and mucocutaneous bartonellosis,A44.1,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A44.1,
247,A44.8 Other forms of bartonellosis,A44.8,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A44.8,
248,"A44.9 Bartonellosis, unspecified",A44.9,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A44.9,
249,A46 Erysipelas,A46,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A46,
250,"A48 Other bacterial diseases, not elsewhere classified",A48,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A48,
251,"A48.0 Other bacterial diseases, not elsewhere classified - Gas gangrene",A48.0,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A48.0,
252,"A48.1 Other bacterial diseases, not elsewhere classified - Legionnaires disease",A48.1,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A48.1,ORPHAcode: 549 Legionnaires disease
253,"A48.2 Other bacterial diseases, not elsewhere classified - Nonpneumonic Legionnaires disease [Pontiac fever]",A48.2,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A48.2,ORPHAcode: 99748 Pontiac fever
254,"A48.3 Other bacterial diseases, not elsewhere classified - Toxic shock syndrome",A48.3,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A48.3,ORPHAcode: 36234 Bacterial toxic-shock syndrome
255,"A48.4 Other bacterial diseases, not elsewhere classified - Brazilian purpuric fever",A48.4,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A48.4,
256,A48.8 Other specified bacterial diseases,A48.8,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A48.8,ORPHAcode: 1902 Ehrlichiosis
257,A49 Bacterial infection of unspecified site,A49,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A49,
258,"A49.0 Staphylococcal infection, unspecified site",A49.0,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A49.0,
259,"A49.1 Streptococcal and enterococcal infection, unspecified site",A49.1,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A49.1,
260,"A49.2 Haemophilus influenzae infection, unspecified site",A49.2,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A49.2,
261,"A49.3 Mycoplasma infection, unspecified site",A49.3,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A49.3,
262,A49.8 Other bacterial infections of unspecified site,A49.8,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A49.8,
263,"A49.9 Bacterial infection, unspecified",A49.9,A30-A49 Other bacterial diseases,http://identifiers.org/icd/A49.9,
264,A50-A64 Infections with a predominantly sexual mode of transmission,,I Certain infectious and parasitic diseases,,
265,A50 Congenital syphilis,A50,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A50,ORPHAcode: 499009 Congenital syphilis
266,"A50.0 Early congenital syphilis, symptomatic",A50.0,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A50.0,
267,A67.0 Primary lesions of pinta,A67.0,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A67.0,
268,"A50.1 Early congenital syphilis, latent",A50.1,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A50.1,
269,"A50.2 Early congenital syphilis, unspecified",A50.2,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A50.2,
270,A50.3 Late congenital syphilitic oculopathy,A50.3,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A50.3,
271,A50.4 Late congenital neurosyphilis [juvenile neurosyphilis],A50.4,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A50.4,
272,"A50.5 Other late congenital syphilis, symptomatic",A50.5,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A50.5,
273,"A50.6 Late congenital syphilis, latent",A50.6,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A50.6,
274,"A50.7 Late congenital syphilis, unspecified",A50.7,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A50.7,
275,"A50.9 Congenital syphilis, unspecified",A50.9,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A50.9,
276,A51 Early syphilis,A51,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A51,
277,A51.0 Primary genital syphilis,A51.0,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A51.0,
278,A51.1 Primary anal syphilis,A51.1,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A51.1,
279,A51.2 Primary syphilis of other sites,A51.2,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A51.2,
280,A51.3 Secondary syphilis of skin and mucous membranes,A51.3,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A51.3,
281,A51.4 Other secondary syphilis,A51.4,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A51.4,
282,"A51.5 Early syphilis, latent",A51.5,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A51.5,
283,"A51.9 Early syphilis, unspecified",A51.9,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A51.9,
284,A52 Late syphilis,A52,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A52,
285,A52.0 Cardiovascular syphilis,A52.0,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A52.0,
286,A52.1 Symptomatic neurosyphilis,A52.1,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A52.1,
287,A52.2 Asymptomatic neurosyphilis,A52.2,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A52.2,
288,"A52.3 Neurosyphilis, unspecified",A52.3,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A52.3,
289,A52.7 Other symptomatic late syphilis,A52.7,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A52.7,
290,"A52.8 Late syphilis, latent",A52.8,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A52.8,
291,"A52.9 Late syphilis, unspecified",A52.9,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A52.9,
292,A53 Other and unspecified syphilis,A53,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A53,
293,"A53.0 Latent syphilis, unspecified as early or late",A53.0,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A53.0,
294,"A53.9 Syphilis, unspecified",A53.9,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A53.9,
295,A54 Gonococcal infection,A54,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A54,
296,A54.0 Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess,A54.0,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A54.0,
297,A54.1 Gonococcal infection of lower genitourinary tract with periurethral and accessory gland abscess,A54.1,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A54.1,
298,A54.2 Gonococcal pelviperitonitis and other gonococcal genitourinary infections,A54.2,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A54.2,
299,A54.3 Gonococcal infection of eye,A54.3,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A54.3,
300,A54.4 Gonococcal infection of musculoskeletal system,A54.4,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A54.4,
301,A54.5 Gonococcal pharyngitis,A54.5,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A54.5,
302,A54.6 Gonococcal infection of anus and rectum,A54.6,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A54.6,
303,A67.1 Intermediate lesions of pinta,A67.1,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A67.1,
304,A54.8 Other gonococcal infections,A54.8,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A54.8,
305,"A54.9 Gonococcal infection, unspecified",A54.9,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A54.9,
306,A55 Chlamydial lymphogranuloma (venereum),A55,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A55,
307,A56 Other sexually transmitted chlamydial diseases,A56,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A56,
308,A56.0 Chlamydial infection of lower genitourinary tract,A56.0,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A56.0,
309,A56.1 Chlamydial infection of pelviperitoneum and other genitourinary organs,A56.1,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A56.1,
310,"A56.2 Chlamydial infection of genitourinary tract, unspecified",A56.2,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A56.2,
311,A56.3 Chlamydial infection of anus and rectum,A56.3,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A56.3,
312,A56.4 Chlamydial infection of pharynx,A56.4,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A56.4,
313,A56.8 Sexually transmitted chlamydial infection of other sites,A56.8,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A56.8,
314,A57 Chancroid,A57,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A57,
315,A58 Granuloma inguinale,A58,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A58,
316,A59 Trichomoniasis,A59,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A59,
317,A59.0 Urogenital trichomoniasis,A59.0,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A59.0,
318,A59.8 Trichomoniasis of other sites,A59.8,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A59.8,
319,"A59.9 Trichomoniasis, unspecified",A59.9,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A59.9,
320,A60 Anogenital herpesviral [herpes simplex] infection,A60,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A60,
321,A60.0 Herpesviral infection of genitalia and urogenital tract,A60.0,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A60.0,
322,A60.1 Herpesviral infection of perianal skin and rectum,A60.1,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A60.1,
323,"A60.9 Anogenital herpesviral infection, unspecified",A60.9,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A60.9,
324,"A63 Other predominantly sexually transmitted diseases, not elsewhere classified",A63,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A63,
325,"A63.0 Other predominantly sexually transmitted diseases, not elsewhere classified - Anogenital (venereal) warts",A63.0,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A63.0,
326,A63.8 Other specified predominantly sexually transmitted diseases,A63.8,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A63.8,
327,A64 Unspecified sexually transmitted disease,A64,A50-A64 Infections with a predominantly sexual mode of transmission,http://identifiers.org/icd/A64,
328,A65-A69 Other spirochaetal diseases,,I Certain infectious and parasitic diseases,,
329,A65 Nonvenereal syphilis,A65,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A65,
330,A66 Yaws,A66,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A66,
331,A66.0 Initial lesions of yaws,A66.0,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A66.0,
332,A66.1 Multiple papillomata and wet crab yaws,A66.1,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A66.1,
333,A66.2 Other early skin lesions of yaws,A66.2,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A66.2,
334,A66.3 Hyperkeratosis of yaws,A66.3,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A66.3,
335,A66.4 Gummata and ulcers of yaws,A66.4,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A66.4,
336,A66.5 Yaws - Gangosa,A66.5,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A66.5,
337,A66.6 Bone and joint lesions of yaws,A66.6,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A66.6,
338,A66.7 Other manifestations of yaws,A66.7,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A66.7,
339,A66.8 Latent yaws,A66.8,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A66.8,
340,"A66.9 Yaws, unspecified",A66.9,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A66.9,
341,A67 Pinta [carate],A67,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A67,
342,A67.2 Late lesions of pinta,A67.2,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A67.2,
343,A67.3 Mixed lesions of pinta,A67.3,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A67.3,
344,"A67.9 Pinta, unspecified",A67.9,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A67.9,
345,A68 Relapsing fevers,A68,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A68,
346,A68.0 Louse-borne relapsing fever,A68.0,A65-A69 Other spirochaetal diseases,http://identifiers.org/icd/A68.0,ORPHAcode: 91547 Relapsing fever
