collection,dataset,name,useExternalDefinition.collection,useExternalDefinition.dataset,useExternalDefinition.name,label,description,collection event,format,unit,since version,until version,repeat unit,repeat min,repeat max,example values,keywords,vocabularies,notes
LifeCycle,core,pm25si_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,pm25si_t,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,pm25v_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,pm25v_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,pm25v_t,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,pm25zn_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,pm25zn_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,pm25zn_t,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,pmcoarse_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,pmcoarse_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,pmcoarse_t,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,popdens_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,popdens_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,popdens_t,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,port_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,procmeat_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,port_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,port_t,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,potat_pgn,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,potat_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,potat_sch,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,ppd,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,preeclam,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,preg_alc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,preg_alc_unit,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,preg_an,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,preg_bn,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,procmeat_pgn,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,preg_cig,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,preg_dia,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,preg_ed,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,preg_fever,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,preg_gain,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,preg_gain_mes,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,preg_ht,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,preg_no,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,preg_plan,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,preg_psych,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,preg_smk,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,preg_thyroid,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,prepreg_alc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,prepreg_alc_unit,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,prepreg_an,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,prepreg_anx,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,prepreg_bn,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,prepreg_cig,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,prepreg_dep,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,prepreg_dia,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,prepreg_ed,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,prepreg_psych,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,prepreg_smk,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,prepreg_weight,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,skipbreakf_sch,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,prepreg_weight_ga,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,prepreg_weight_mes,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,procmeat_sch,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,psych_bf,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,pufas_pgn,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,pufas_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,pufas_sch,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,pulses_pgn,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,pulses_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,pulses_sch,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,recruit_age,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,redmeat_pgn,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,redmeat_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,redmeat_sch,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,region_fa,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,region_mo,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,reledu_fa,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,reledu_mo,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,satfat_pgn,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,satfat_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,satfat_sch,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,sav_pgn,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,sav_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,sav_sch,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,screenage_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,tmax_t,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,screenoth_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,sex,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,sibling_pos,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,skipbreakf_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,sleept_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,sleeptage_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,smk_cig_p,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,smk_exp,,,,,,,,,1.0.0,,Trimester,0,3,,,,
LifeCycle,core,smk_fath,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,smk_p,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,smk_t,,,,,,,,,1.0.0,,Trimester,0,3,,,,
LifeCycle,core,snacks_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,snacks_sch,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,solid_food,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,sugar_pgn,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,sugar_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,sugar_sch,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,supp_pgn,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,supp_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,swebev_pgn,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,swebev_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,swebev_sch,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,tm_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,tm_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,tm_t,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,tmax_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,tmax_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,tmin_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,tmin_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,tmin_t,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,totcarb_pgn,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,totcarb_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,totcarb_sch,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,totfat_pgn,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,totfat_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,totfat_sch,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,totprot_pgn,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,totprot_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,totprot_sch,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,trafload100_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,trafload100_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,trafload100_t,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,trafmajorload100_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,trafmajorload100_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,trafmajorload100_t,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,trafnear_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,trafnear_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,trafnear_t,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,trans_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,trans_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,trans_t,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,transfat_pgn,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,transfat_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,transfat_sch,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,tv_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,tveat_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,tveat_sch,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,urb_area_id,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,urbgr_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,urbgr_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,urbgr_t,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,uvddc_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,uvddc_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,uvddc_t,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,whgrains_pgn,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,uvdec_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,uvdec_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,uvdec_t,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,uvdvc_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,uvdvc_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,uvdvc_t,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,veg_pgn,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,veg_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,veg_sch,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,vldres_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,vldres_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,vldres_t,,,,,,,,,1.0.0,,,,,,,,
ATHLETE,outcome_ath,ggt_,,,,,,,,,,,,,,,,,
LifeCycle,outcome,adhd_pro_,,,,,,,,,1.0.0,,Trimester,0,3,,,,
LifeCycle,core,walkability_mean_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,whgrains_psc,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,walkability_mean_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,walkability_mean_t,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,water_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,water_preg,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,water_t,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,weight_,,,,,,,,,1.0.0,,Week,0,42,,,,
LifeCycle,core,weight_age,,,,,,,,,1.0.0,,Week,0,42,,,,
LifeCycle,core,weight_f,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,weight_f1_fath,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,weight_mes_f,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,weight_who_ga,,,,,,,,,1.0.0,,,,,,,,
ATHLETE,outcome_ath,glucose_idefics_perc_,,,,,,,,,,,,,,,,,
LifeCycle,core,whe_ever,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,core,whgrains_sch,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,Asthma_adult,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,BHR_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,COPD_adult_GOLD,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,COPD_adult_LLN,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,COPD_adult_diagnosis,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,FEF25_abs_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,FEF50_abs_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,FEF75_abs_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,FEF75_z_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,FEV1FVC_z_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,FEV1_abs_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,FEV1_z_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,FVC_abs_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,FVC_z_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,FeNO_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,LRTI_,,,,,,,,,1.0.0,,,0,,,,,
ATHLETE,outcome_ath,gm_wave_,,,,,,,,,,,,,,,,,
LifeCycle,outcome,URTI_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,adhdR_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,adhdR_age_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,adhdR_eval_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,adhd_age_,,,,,,,,,1.0.0,,Trimester,0,3,,,,
LifeCycle,outcome,adhd_avg_,,,,,,,,,1.0.0,,Trimester,0,3,,,,
LifeCycle,outcome,adhd_eval_,,,,,,,,,1.0.0,,Trimester,0,3,,,,
LifeCycle,outcome,adhd_instr_,,,,,,,,,1.0.0,,Trimester,0,3,,,,
LifeCycle,outcome,adhd_pc_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,adhd_raw_,,,,,,,,,1.0.0,,Trimester,0,3,,,,
LifeCycle,outcome,adipo_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,adipo_cord,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,adipoage_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,adipomes_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,all_,,,,,,,,,1.0.0,,Trimester,0,3,,,,
LifeCycle,outcome,all_ever,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,allergy_any_m,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,allergy_food_m,,,,,,,,,1.0.0,,,,,,,,
ATHLETE,outcome_ath,hdl_idefics_perc_,,,,,,,,,,,,,,,,,
LifeCycle,outcome,allergy_inh_m,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,anaphylaxis,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,armcirc_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,armcircage_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,armcircmes_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,armlength_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,armlengthage_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,armlengthmes_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,asdR_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,asdR_age_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,asdR_eval_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,asd_age_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,asd_avg_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,asd_eval_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,asd_instr_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,asd_pc_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,asd_pro_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,asd_raw_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,asthma_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,asthma_current_ISAAC,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,asthma_current_ISAAC_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,asthma_current_MeDALL,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,asthma_current_MeDALL_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,asthma_ever_CHICOS,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,asthma_ever_MeDALL,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,asthma_med_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,asthma_med_spec_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,bicepsf_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,bicepsfage_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,glucose_cord,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,bicepsfmes_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,bio_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,bioage_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,biomes_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,bpage_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,cbpage_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,cbpsit_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,cdbp_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,cfpwv_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,cfpwvage_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,chol_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,chol_cord,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,cholage_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,cholmes_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,cimt_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,cimtage_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,cimtmes_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,crp_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,crp_cord,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,crpage_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,crpmes_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,crpwv_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,crpwvage_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,csbp_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,dbp_,,,,,,,,,1.0.0,,Week,0,42,,,,
LifeCycle,outcome,dbpav_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,dominant_armc_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,dxafm_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,dxafmage_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,dxafmmes_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,dxalm_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,dxalmage_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,dxalmmes_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,eczema_,,,,,,,,,1.0.0,,Trimester,0,3,,,,
LifeCycle,outcome,eczema_m,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,ext_age_,,,,,,,,,1.0.0,,Trimester,0,3,,,,
LifeCycle,outcome,ext_avg_,,,,,,,,,1.0.0,,Trimester,0,3,,,,
LifeCycle,outcome,ext_eval_,,,,,,,,,1.0.0,,Trimester,0,3,,,,
LifeCycle,outcome,glucoseage_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,ext_instr_,,,,,,,,,1.0.0,,Trimester,0,3,,,,
LifeCycle,outcome,ext_pc_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,ext_pro_,,,,,,,,,1.0.0,,Trimester,0,3,,,,
LifeCycle,outcome,ext_raw_,,,,,,,,,1.0.0,,Trimester,0,3,,,,
LifeCycle,outcome,f_dbp_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,f_sbp_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,fm_age_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,fm_avg_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,fm_eval_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,fm_instr_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,fm_pc_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,fm_pro_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,fm_raw_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,fm_std_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,food_all_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,food_all_ever,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,food_all_sens_SPT_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,gm_age_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,food_all_sens_SPT_COWMILK_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,food_all_sens_SPT_EGG_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,il6mes_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,food_all_sens_SPT_FISH_cod_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,food_all_sens_SPT_FISH_mix_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,food_all_sens_SPT_FRUIT_kiw_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,food_all_sens_SPT_FRUIT_pea_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,haem_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,food_all_sens_SPT_NUT_cas_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,food_all_sens_SPT_NUT_haz_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,food_all_sens_SPT_NUT_mix_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,food_all_sens_SPT_NUT_wal_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,food_all_sens_SPT_PNT_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,food_all_sens_SPT_SES_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,food_all_sens_SPT_SHELL_mix_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,food_all_sens_SPT_WHEAT_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,glucose_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,glucosemes_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,gm_avg_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,m_crp_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,gm_eval_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,gm_instr_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,gm_pc_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,gm_pro_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,gm_raw_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,gm_std_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,haem_cord,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,haemage_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,haemmes_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,hba1c_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,hba1c_cord,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,hba1cage_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,hba1cmes_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,hdlc_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,hdlc_cord,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,hdlcage_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,hdlcmes_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,headcirc_,,,,,,,,,1.0.0,,Year,0,21,,,,
LifeCycle,outcome,headcircage_,,,,,,,,,1.0.0,,Year,0,21,,,,
LifeCycle,outcome,headcircmes_,,,,,,,,,1.0.0,,Year,0,21,,,,
LifeCycle,outcome,heightmes_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,hipcirc_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,hipcircage_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,hipcircmes_,,,,,,,,,1.0.0,,,0,,,,,
LifeCycle,outcome,il6_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,il6_cord,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,il6age_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,m_dbp_,,,,,,,,,1.0.0,,,,,,,,
LifeCycle,outcome,inh_all_,,,,,,,,,1.0.0,,Trimester,0,3,,,,
LifeCycle,outcome,inh_all_ever,,,,,,,,,1.0.0,,,,,,,,
