"id","label","synonyms","description","link","parents"
"ORPHA:119002","branched chain keto acid dehydrogenase E1 subunit alpha","MSU|maple syrup urine disease","","https://identifiers.org/orphanet:119002","ORPHA:410298"
"ORPHA:119244","CD40 molecule","Bp50|p50","","https://identifiers.org/orphanet:119244","ORPHA:410298"
"ORPHA:119486","solute carrier family 40 member 1","MTP1|HFE4|ferroportin 1|FPN1|IREG1","","https://identifiers.org/orphanet:119486","ORPHA:410298"
"ORPHA:118151","protein tyrosine phosphatase receptor type C","LCA|GP180|T200","","https://identifiers.org/orphanet:118151","ORPHA:410298"
"ORPHA:118393","ribosomal protein L10","DXS648E|FLJ23544|NOV|DXS648|QM|L10","","https://identifiers.org/orphanet:118393","ORPHA:410298"
"ORPHA:120239","translocated promoter region, nuclear basket protein","","","https://identifiers.org/orphanet:120239","ORPHA:410298"
"ORPHA:119482","solute carrier family 39 member 4","ZIP4|AWMS2","","https://identifiers.org/orphanet:119482","ORPHA:410298"
"ORPHA:119007","BCL2 apoptosis regulator","Bcl-2|protein phosphatase 1, regulatory subunit 50|PPP1R50","","https://identifiers.org/orphanet:119007","ORPHA:410298"
"ORPHA:119249","CD40 ligand","CD154|CD40L|CD40 antigen ligand|gp39|TNF-related activation protein|tumor necrosis factor (ligand) superfamily member 5|TRAP|hyper-IgM syndrome|T-B cell-activating molecule|hCD40L","","https://identifiers.org/orphanet:119249","ORPHA:410298"
"ORPHA:119005","branched chain keto acid dehydrogenase E1 subunit beta","2-oxoisovalerate dehydrogenase subunit beta, mitochondrial|maple syrup urine disease","","https://identifiers.org/orphanet:119005","ORPHA:410298"
"ORPHA:102381","Acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor","AML and myelodysplastic syndromes related to topoisomerase type 2 inhibitor","Acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor represent a subgroup of therapy-related myeloid neoplasms (t-MN), associated with treatment of an unrelated neoplastic disease with cytotoxic agents, like etoposid, doxorubicin, daunorubicin and others. The neoplastic cells often show rearrangements involving the mixed lineage leukemia gene at 11q23. This subgroup of t-MN is typically associated with overt leukemia, without preceding myelodysplastic syndrome, developing 2-3 years after exposure, presenting with non-specific symptoms related to ineffective hematopoesis (fatigue, bleeding and bruising, recurrent infections, bone pain) and/or extramedullary site involvement.","https://identifiers.org/orphanet:102381","ORPHA:377788"
"ORPHA:101050","Familial hypocalciuric hypercalcemia type 3","FHH type 3","","https://identifiers.org/orphanet:101050","ORPHA:377795"
"ORPHA:101046","Autosomal dominant epilepsy with auditory features","Partial epilepsy with auditory features|ADEAF|ADLTE|ADPEAF|Autosomal dominant lateral temporal lobe epilepsy|Partial epilepsy with auditory aura","A rare, genetic, familial partial epilepsy disease characterized by focal seizures associated with prominent ictal auditory symptoms, and/or receptive aphasia, presenting in two or more family members and having a relatively benign evolution.","https://identifiers.org/orphanet:101046","ORPHA:377788"
"ORPHA:120480","VPS33B late endosome and lysosome associated","FLJ14848","","https://identifiers.org/orphanet:120480","ORPHA:410298"
"ORPHA:118160","pseudouridine synthase 1","tRNA pseudouridine(38-40) synthase","","https://identifiers.org/orphanet:118160","ORPHA:410298"
"ORPHA:101049","Familial hypocalciuric hypercalcemia type 2","FHH type 2","","https://identifiers.org/orphanet:101049","ORPHA:377795"
"ORPHA:102379","Acute myeloid leukemia and myelodysplastic syndromes related to alkylating agent","AML and myelodysplastic syndromes related to alkylating agent","Acute myeloid leukemia and myelodysplastic syndromes related to alkylating agent is a subgroup of therapy-related myeloid neoplasms (t-MN), associated with a treatment of an unrelated neoplastic or autoimmune disease with cytotoxic agents, like cyclophosphamid, platins, melphalan and others. The neoplastic cells typically harbor unbalanced aberrations of chromosomes 5 and 7 (monosomy 5/del(5q) and monosomy 7/del(7q)) or a complex karyotype. It usually presents with multilineage dysplasia and cytopenias 5-10 years after exposure, with symptoms related to the degree of bone marrow failure and the corresponding cytopenia (fatigue, bleeding and bruising, recurrent infections, bone pain).","https://identifiers.org/orphanet:102379","ORPHA:377788"
"ORPHA:120241","trafficking protein particle complex 2","MIP-2A|SEDT|TRS20|ZNF547L|hYP38334","","https://identifiers.org/orphanet:120241","ORPHA:410298"
"ORPHA:120483","visual system homeobox 1","PPCD1|PPD","","https://identifiers.org/orphanet:120483","ORPHA:410298"
"ORPHA:101043","Aortic valve dysplasia","","","https://identifiers.org/orphanet:101043","ORPHA:377796"
"ORPHA:102373","Primary glomerular disease","","","https://identifiers.org/orphanet:102373","ORPHA:93548,ORPHA:377794,ORPHA:183586"
"ORPHA:120003","treacle ribosome biogenesis factor 1","treacle|TCS","","https://identifiers.org/orphanet:120003","ORPHA:410298"
"ORPHA:119012","BCL6 corepressor","FLJ20285|KIAA1575|BCL6 interacting corepressor|BCL-6 coreceptor","","https://identifiers.org/orphanet:119012","ORPHA:410298"
"ORPHA:120006","tyrosyl-DNA phosphodiesterase 1","FLJ11090|SCAN1","","https://identifiers.org/orphanet:120006","ORPHA:410298"
"ORPHA:118162","nectin cell adhesion molecule 1","nectin|PRR1|PRR|PVRR1|SK-12|HIgR|CD111|OFC7|CLPED1","","https://identifiers.org/orphanet:118162","ORPHA:410298"
"ORPHA:120249","triggering receptor expressed on myeloid cells 2","TREM-2|Trem2c|Trem2a|Trem2b","","https://identifiers.org/orphanet:120249","ORPHA:410298"
"ORPHA:119016","BCR activator of RhoGEF and GTPase","D22S662|CML|ALL|PHL","","https://identifiers.org/orphanet:119016","ORPHA:410298"
"ORPHA:119259","CD46 molecule","TRA2.10|TLX|MGC26544","","https://identifiers.org/orphanet:119259","ORPHA:410298"
"ORPHA:101041","Familial hypofibrinogenemia","","Familial hypofibrinogenemia is a coagulation disorder characterized by mild bleeding symptoms following trauma or surgery due to a reduced plasma fibrinogen concentration.","https://identifiers.org/orphanet:101041","ORPHA:377796"
"ORPHA:102369","Rare syndromic intellectual disability","","","https://identifiers.org/orphanet:102369","ORPHA:377794,ORPHA:87277"
"ORPHA:120010","TEA domain transcription factor 1","TEF-1|transcriptional enhancer factor 1","","https://identifiers.org/orphanet:120010","ORPHA:410298"
"ORPHA:120255","three prime repair exonuclease 1","DRN3","","https://identifiers.org/orphanet:120255","ORPHA:410298"
"ORPHA:120015","tectorin alpha","","","https://identifiers.org/orphanet:120015","ORPHA:410298"
"ORPHA:119266","codanin 1","CDAI|CDA-I","","https://identifiers.org/orphanet:119266","ORPHA:410298"
"ORPHA:120259","thyrotropin releasing hormone","prothyroliberin","","https://identifiers.org/orphanet:120259","ORPHA:410298"
"ORPHA:101039","Female restricted epilepsy with intellectual disability","EFMR|Juberg-Hellman syndrome","Female restricted epilepsy with intellectual disability is a rare X-linked epilepsy syndrome characterized by febrile or afebrile seizures (mainly tonic-clonic, but also absence, myoclonic, and atonic) starting in the first years of life and, in most cases, developmental delay and intellectual disability of variable severity. Behavioral disturbances (e.g. autistic features, hyperactivity, and aggressiveness) are also frequently associated. This disease affects exclusively females, with male carriers being unaffected, despite an X-linked inheritance.","https://identifiers.org/orphanet:101039","ORPHA:377788"
"ORPHA:119021","BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone","BJS|h-BCS|GRACILE syndrome|Bjornstad syndrome|BCS|Hs.6719","","https://identifiers.org/orphanet:119021","ORPHA:410298"
"ORPHA:118174","peroxisomal biogenesis factor 2","ZWS3|peroxin 2|PAF-1|PMP35|Zellweger syndrome|RNF72","","https://identifiers.org/orphanet:118174","ORPHA:410298"
"ORPHA:119029","bestrophin 1","RP50|Best disease|BMD|BEST","","https://identifiers.org/orphanet:119029","ORPHA:410298"
"ORPHA:119027","brain derived neurotrophic factor","neurotrophin","","https://identifiers.org/orphanet:119027","ORPHA:410298"
"ORPHA:101030","Subependymal nodular heterotopia","","","https://identifiers.org/orphanet:101030","ORPHA:377796"
"ORPHA:100","Ataxia-telangiectasia","Louis-Bar syndrome","Ataxia-telangiectasia is the association of severe combined immunodeficiency (affecting mainly the humoral immune response) with progressive cerebellar ataxia. It is characterised by neurological signs, telangiectasias, increased susceptibility to infections and a higher risk of cancer.","https://identifiers.org/orphanet:100","ORPHA:377788"
"ORPHA:11","Pentasomy X","Penta-X|Poly-X|49,XXXXX syndrome","Pentasomy X is a sex chromosome anomaly caused by the presence of three extra X chromosomes in females (49,XXXXX instead of 46,XX).","https://identifiers.org/orphanet:11","ORPHA:377789"
"ORPHA:118180","glycogen phosphorylase L","glycogen phosphorylase, liver form|Hers disease|glycogen storage disease type VI","","https://identifiers.org/orphanet:118180","ORPHA:410298"
"ORPHA:119271","cell division cycle 73","Paf1/RNA polymerase II complex component|FIHP|parafibromin","","https://identifiers.org/orphanet:119271","ORPHA:410298"
"ORPHA:102","Multiple system atrophy","MSA|Multisystem atrophy","Multiple system atrophy (MSA) is a neurodegenerative disorder characterized by autonomic failure (cardiovascular and/or urinary), parkinsonism, cerebellar impairment and corticospinal signs with a median survival of 6-9 years.","https://identifiers.org/orphanet:102","ORPHA:377788"
"ORPHA:118182","glycogen phosphorylase, muscle associated","glycogen phosphorylase, muscle form|glycogen storage disease type V|McArdle syndrome|myophosphorylase","","https://identifiers.org/orphanet:118182","ORPHA:410298"
"ORPHA:120261","thyrotropin releasing hormone receptor","","","https://identifiers.org/orphanet:120261","ORPHA:410298"
"ORPHA:101","Dentatorubral pallidoluysian atrophy","DRPLA|Dentatorubropallidoluysian atrophy|Naito-Oyanagi disease","Dentatorubral pallidoluysian atrophy (DRPLA) is a rare subtype of type I autosomal dominant cerebellar ataxia (ADCA type I","https://identifiers.org/orphanet:101",""
"ORPHA:120020","TEK receptor tyrosine kinase","TIE-2|angiopoietin-1 receptor|VMCM1|CD202b|TIE2","","https://identifiers.org/orphanet:120020","ORPHA:410298"
"ORPHA:120263","tripartite motif containing 24","Tif1a|RNF82|hTIF1","","https://identifiers.org/orphanet:120263","ORPHA:410298"
"ORPHA:101022","Mediterranean macrothrombocytopenia","","","https://identifiers.org/orphanet:101022",""
"ORPHA:10","48,XXYY syndrome","","A rare sex chromosome number anomaly disorder characterized, genetically, by the presence of an extra X and Y chromosome in males and, clinically, by tall stature, dysfunctional testes associated with infertility and insufficient testosterone production, cognitive, affective and social functioning impairments, global developmental delay, and an increased risk of congenital malformations.","https://identifiers.org/orphanet:10","ORPHA:377789"
"ORPHA:101023","Cleft hard palate","","","https://identifiers.org/orphanet:101023","ORPHA:377791"
"ORPHA:118188","RAB27A, member RAS oncogene family","RAB27|HsT18676|GS2|RAM","","https://identifiers.org/orphanet:118188","ORPHA:410298"
"ORPHA:119034","beaded filament structural protein 2","CP49|phakinin|LIFL-L|CP47","","https://identifiers.org/orphanet:119034","ORPHA:410298"
"ORPHA:119276","cadherin 1","CD324|E-Cadherin|uvomorulin","","https://identifiers.org/orphanet:119276","ORPHA:410298"
"ORPHA:120027","transferrin","PRO2086|serotransferrin|PRO1557","","https://identifiers.org/orphanet:120027","ORPHA:410298"
"ORPHA:120269","tripartite motif containing 27","RNF76","","https://identifiers.org/orphanet:120269","ORPHA:410298"
"ORPHA:101028","Transaldolase deficiency","TALDO deficiency","Transaldolase deficiency is an inborn error of the pentose phosphate pathway that presents in the neonatal or antenatal period with hydrops fetalis, hepatosplenomegaly, hepatic dysfunction, thrombocytopenia, anemia, and renal and cardiac abnormalities.","https://identifiers.org/orphanet:101028","ORPHA:377788"
"ORPHA:118184","quinoid dihydropteridine reductase","short chain dehydrogenase/reductase family 33C, member 1|DHPR|PKU2|SDR33C1|6,7-dihydropteridine reductase","","https://identifiers.org/orphanet:118184","ORPHA:410298"
"ORPHA:120029","transcription factor AP-2 beta","AP2-B","","https://identifiers.org/orphanet:120029","ORPHA:410298"
"ORPHA:101029","Sub-cortical nodular heterotopia","","","https://identifiers.org/orphanet:101029","ORPHA:377796"
"ORPHA:119281","cadherin related 23","cadherin-related family member 23|CDHR23","","https://identifiers.org/orphanet:119281","ORPHA:410298"
"ORPHA:101016","Romano-Ward syndrome","Romano-Ward long QT syndrome","Romano-Ward syndrome (RWS) is an autosomal dominant variant of the long QT syndrome (LQTS, see this term) characterized by syncopal episodes and electrocardiographic abnormalities (QT prolongation, T-wave abnormalities and torsade de pointes (TdP) ventricular tachycardia).","https://identifiers.org/orphanet:101016","ORPHA:377788"
"ORPHA:120273","tripartite motif containing 32","HT2A|BBS11|TATIP","","https://identifiers.org/orphanet:120273","ORPHA:410298"
"ORPHA:120032","transcription factor B1, mitochondrial","CGI-75|mtTFB|dimethyladenosine transferase 1, mitochondrial","","https://identifiers.org/orphanet:120032","ORPHA:410298"
"ORPHA:101010","Autosomal spastic paraplegia type 30","SPG30","Autosomal spastic paraplegia type 30 is a form of hereditary spastic paraplegia characterized by either a pure spastic paraplegia phenotype, usually presenting in the first or second decade of life, with spastic lower extremities, unsteady spastic gait, hyperreflexia and extensor plantar responses, or as a complicated phenotype with the additional manifestations of distal wasting, saccadic ocular movements, mild cerebellar ataxia and mild, distal, axonal neuropathy.","https://identifiers.org/orphanet:101010","ORPHA:377788"
"ORPHA:101011","Autosomal dominant spastic paraplegia type 31","SPG31","Autosomal dominant spastic paraplegia type 31 (SPG31) is a type of hereditary spastic paraplegia usually characterized by a pure phenotype of proximal weakness of the lower extremities with spastic gait and brisk reflexes, with a bimodal age of onset of either childhood or adulthood (>30 years). In some cases, it can present as a complex phenotype with additional associated manifestations including peripheral neuropathy, bulbar palsy (with dysarthria and dysphagia), distal amyotrophy, and impaired distal vibration sense.","https://identifiers.org/orphanet:101011","ORPHA:377788"
"ORPHA:119289","cyclin dependent kinase 4","PSK-J3","","https://identifiers.org/orphanet:119289","ORPHA:410298"
"ORPHA:120036","transcription factor binding to IGHM enhancer 3","TFEA|bHLHe33|transcription factor E family, member A","","https://identifiers.org/orphanet:120036","ORPHA:410298"
