name,label,codesystem,code,ontologyTermURI,isDuplicate
"46,XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency","46,XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency",Orphanet,ORDO_752,http://www.orpha.net/ORDO/Orphanet_752,0
"46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency","46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency",Orphanet,ORDO_753,http://www.orpha.net/ORDO/Orphanet_753,0
"46,XY disorder of sex development due to a cholesterol synthesis defect","46,XY disorder of sex development due to a cholesterol synthesis defect",Orphanet,ORDO_325511,http://www.orpha.net/ORDO/Orphanet_325511,0
"46,XY disorder of sex development due to a defect in testosterone metabolism by peripheral tissue","46,XY disorder of sex development due to a defect in testosterone metabolism by peripheral tissue",Orphanet,ORDO_98086,http://www.orpha.net/ORDO/Orphanet_98086,0
"46,XY disorder of sex development due to a testosterone synthesis defect","46,XY disorder of sex development due to a testosterone synthesis defect",Orphanet,ORDO_90783,http://www.orpha.net/ORDO/Orphanet_90783,0
"46,XY disorder of sex development due to adrenal and testicular steroidogenesis defect","46,XY disorder of sex development due to adrenal and testicular steroidogenesis defect",Orphanet,ORDO_90786,http://www.orpha.net/ORDO/Orphanet_90786,0
"46,XY disorder of sex development due to impaired androgen production","46,XY disorder of sex development due to impaired androgen production",Orphanet,ORDO_325357,http://www.orpha.net/ORDO/Orphanet_325357,0
"46,XY disorder of sex development due to isolated 17,20-lyase deficiency","46,XY disorder of sex development due to isolated 17,20-lyase deficiency",Orphanet,ORDO_90796,http://www.orpha.net/ORDO/Orphanet_90796,0
"46,XY disorder of sex development due to testicular 17,20-desmolase deficiency","46,XY disorder of sex development due to testicular 17,20-desmolase deficiency",Orphanet,ORDO_443087,http://www.orpha.net/ORDO/Orphanet_443087,0
"46,XY disorder of sex development due to testicular steroidogenesis defect","46,XY disorder of sex development due to testicular steroidogenesis defect",Orphanet,ORDO_90787,http://www.orpha.net/ORDO/Orphanet_90787,0
"46,XY disorder of sex development induced by maternal exposure to endocrine disruptors","46,XY disorder of sex development induced by maternal exposure to endocrine disruptors",Orphanet,ORDO_325537,http://www.orpha.net/ORDO/Orphanet_325537,0
"46,XY disorder of sex development of endocrine origin","46,XY disorder of sex development of endocrine origin",Orphanet,ORDO_325351,http://www.orpha.net/ORDO/Orphanet_325351,0
"46,XY disorder of sex development of gynecological interest","46,XY disorder of sex development of gynecological interest",Orphanet,ORDO_325632,http://www.orpha.net/ORDO/Orphanet_325632,0
"46,XY disorder of sex development-adrenal insufficiency due to CYP11A1 deficiency","46,XY disorder of sex development-adrenal insufficiency due to CYP11A1 deficiency",Orphanet,ORDO_168558,http://www.orpha.net/ORDO/Orphanet_168558,0
"46,XY disorder of sexual development due to dihydrotestosterone backdoor pathway biosynthesis defect","46,XY disorder of sexual development due to dihydrotestosterone backdoor pathway biosynthesis defect",Orphanet,ORDO_443090,http://www.orpha.net/ORDO/Orphanet_443090,0
"46,XY gonadal dysgenesis-motor and sensory neuropathy syndrome","46,XY gonadal dysgenesis-motor and sensory neuropathy syndrome",Orphanet,ORDO_168563,http://www.orpha.net/ORDO/Orphanet_168563,0
"46,XY ovotesticular disorder of sex development","46,XY ovotesticular disorder of sex development",Orphanet,ORDO_325345,http://www.orpha.net/ORDO/Orphanet_325345,0
"46,XY partial gonadal dysgenesis","46,XY partial gonadal dysgenesis",Orphanet,ORDO_251510,http://www.orpha.net/ORDO/Orphanet_251510,0
"47,XYY syndrome","47,XYY syndrome",Orphanet,ORDO_8,http://www.orpha.net/ORDO/Orphanet_8,0
"48,XXXY syndrome","48,XXXY syndrome",Orphanet,ORDO_96263,http://www.orpha.net/ORDO/Orphanet_96263,0
"48,XXYY syndrome","48,XXYY syndrome",Orphanet,ORDO_10,http://www.orpha.net/ORDO/Orphanet_10,0
"48,XYYY syndrome","48,XYYY syndrome",Orphanet,ORDO_99329,http://www.orpha.net/ORDO/Orphanet_99329,0
"49,XXXXY syndrome","49,XXXXY syndrome",Orphanet,ORDO_96264,http://www.orpha.net/ORDO/Orphanet_96264,0
"49,XXXYY syndrome","49,XXXYY syndrome",Orphanet,ORDO_261534,http://www.orpha.net/ORDO/Orphanet_261534,0
"49,XYYYY syndrome","49,XYYYY syndrome",Orphanet,ORDO_99330,http://www.orpha.net/ORDO/Orphanet_99330,0
4p16.3 microduplication syndrome,4p16.3 microduplication syndrome,Orphanet,ORDO_96072,http://www.orpha.net/ORDO/Orphanet_96072,0
4q21 microdeletion syndrome,4q21 microdeletion syndrome,Orphanet,ORDO_238750,http://www.orpha.net/ORDO/Orphanet_238750,0
4q25 proximal deletion syndrome,4q25 proximal deletion syndrome,Orphanet,ORDO_502437,http://www.orpha.net/ORDO/Orphanet_502437,0
"5'-aminolevulinate synthase 2","5'-aminolevulinate synthase 2",Orphanet,ORDO_119573,http://www.orpha.net/ORDO/Orphanet_119573,0
"5'-nucleotidase ecto","5'-nucleotidase ecto",Orphanet,ORDO_289604,http://www.orpha.net/ORDO/Orphanet_289604,0
"5'-nucleotidase, cytosolic II","5'-nucleotidase, cytosolic II",Orphanet,ORDO_398201,http://www.orpha.net/ORDO/Orphanet_398201,0
"5'-nucleotidase, cytosolic IIIA","5'-nucleotidase, cytosolic IIIA",Orphanet,ORDO_123953,http://www.orpha.net/ORDO/Orphanet_123953,0
5-HYDROXYTRYPTAMINE OXYGENASE REGULATOR,5-HYDROXYTRYPTAMINE OXYGENASE REGULATOR,"OMIM, phenotype",MIM_143460,http://purl.bioontology.org/ontology/OMIM/143460,0
5-OXOPROLINASE DEFICIENCY,5-OXOPROLINASE DEFICIENCY,"OMIM, phenotype",MIM_260005,http://purl.bioontology.org/ontology/OMIM/260005,0
5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase,Orphanet,ORDO_260894,http://www.orpha.net/ORDO/Orphanet_260894,0
5-fluorouracil poisoning,5-fluorouracil poisoning,Orphanet,ORDO_217064,http://www.orpha.net/ORDO/Orphanet_217064,0
5-hydroxytryptamine receptor 1A,5-hydroxytryptamine receptor 1A,Orphanet,ORDO_505623,http://www.orpha.net/ORDO/Orphanet_505623,0
5-methyltetrahydrofolate-homocysteine methyltransferase,5-methyltetrahydrofolate-homocysteine methyltransferase,Orphanet,ORDO_123572,http://www.orpha.net/ORDO/Orphanet_123572,0
5-methyltetrahydrofolate-homocysteine methyltransferase reductase,5-methyltetrahydrofolate-homocysteine methyltransferase reductase,Orphanet,ORDO_123574,http://www.orpha.net/ORDO/Orphanet_123574,0
5-oxoprolinase deficiency,5-oxoprolinase deficiency,Orphanet,ORDO_33572,http://www.orpha.net/ORDO/Orphanet_33572,0
"5-oxoprolinase, ATP-hydrolysing","5-oxoprolinase, ATP-hydrolysing",Orphanet,ORDO_297456,http://www.orpha.net/ORDO/Orphanet_297456,0
5p13 microduplication syndrome,5p13 microduplication syndrome,Orphanet,ORDO_329802,http://www.orpha.net/ORDO/Orphanet_329802,0
5q14.3 microdeletion syndrome,5q14.3 microdeletion syndrome,Orphanet,ORDO_228384,http://www.orpha.net/ORDO/Orphanet_228384,0
5q35 microduplication syndrome,5q35 microduplication syndrome,Orphanet,ORDO_228415,http://www.orpha.net/ORDO/Orphanet_228415,0
6-9 / 10 000,6-9 / 10 000,Orphanet,ORDO_409978,http://www.orpha.net/ORDO/Orphanet_409978,0
6-PHOSPHOGLUCONOLACTONASE DEFICIENCY,6-PHOSPHOGLUCONOLACTONASE DEFICIENCY,"OMIM, phenotype",MIM_172150,http://purl.bioontology.org/ontology/OMIM/172150,0
6-phosphogluconate dehydrogenase deficiency,6-phosphogluconate dehydrogenase deficiency,Orphanet,ORDO_99135,http://www.orpha.net/ORDO/Orphanet_99135,0
6-pyruvoyl-tetrahydropterin synthase deficiency,6-pyruvoyl-tetrahydropterin synthase deficiency,Orphanet,ORDO_13,http://www.orpha.net/ORDO/Orphanet_13,0
6-pyruvoyltetrahydropterin synthase,6-pyruvoyltetrahydropterin synthase,Orphanet,ORDO_118157,http://www.orpha.net/ORDO/Orphanet_118157,0
6p22 microdeletion syndrome,6p22 microdeletion syndrome,Orphanet,ORDO_251046,http://www.orpha.net/ORDO/Orphanet_251046,0
6q terminal deletion syndrome,6q terminal deletion syndrome,Orphanet,ORDO_75857,http://www.orpha.net/ORDO/Orphanet_75857,0
6q16 microdeletion syndrome,6q16 microdeletion syndrome,Orphanet,ORDO_171829,http://www.orpha.net/ORDO/Orphanet_171829,0
6q25 microdeletion syndrome,6q25 microdeletion syndrome,Orphanet,ORDO_251056,http://www.orpha.net/ORDO/Orphanet_251056,0
7-dehydrocholesterol reductase,7-dehydrocholesterol reductase,Orphanet,ORDO_121066,http://www.orpha.net/ORDO/Orphanet_121066,0
7p22.1 microduplication syndrome,7p22.1 microduplication syndrome,Orphanet,ORDO_314034,http://www.orpha.net/ORDO/Orphanet_314034,0
7q11.23 microduplication syndrome,7q11.23 microduplication syndrome,Orphanet,ORDO_96121,http://www.orpha.net/ORDO/Orphanet_96121,0
7q31 microdeletion syndrome,7q31 microdeletion syndrome,Orphanet,ORDO_251061,http://www.orpha.net/ORDO/Orphanet_251061,0
8-oxoguanine DNA glycosylase,8-oxoguanine DNA glycosylase,Orphanet,ORDO_484183,http://www.orpha.net/ORDO/Orphanet_484183,0
8p inverted duplication/deletion syndrome,8p inverted duplication/deletion syndrome,Orphanet,ORDO_96092,http://www.orpha.net/ORDO/Orphanet_96092,0
8p11.2 deletion syndrome,8p11.2 deletion syndrome,Orphanet,ORDO_251066,http://www.orpha.net/ORDO/Orphanet_251066,0
8p23.1 duplication syndrome,8p23.1 duplication syndrome,Orphanet,ORDO_251076,http://www.orpha.net/ORDO/Orphanet_251076,0
8p23.1 microdeletion syndrome,8p23.1 microdeletion syndrome,Orphanet,ORDO_251071,http://www.orpha.net/ORDO/Orphanet_251071,0
8q12 microduplication syndrome,8q12 microduplication syndrome,Orphanet,ORDO_228399,http://www.orpha.net/ORDO/Orphanet_228399,0
8q21.11 microdeletion syndrome,8q21.11 microdeletion syndrome,Orphanet,ORDO_284160,http://www.orpha.net/ORDO/Orphanet_284160,0
8q22.1 microdeletion syndrome,8q22.1 microdeletion syndrome,Orphanet,ORDO_178303,http://www.orpha.net/ORDO/Orphanet_178303,0
8q24.3 microdeletion syndrome,8q24.3 microdeletion syndrome,Orphanet,ORDO_508488,http://www.orpha.net/ORDO/Orphanet_508488,0
9p13 microdeletion syndrome,9p13 microdeletion syndrome,Orphanet,ORDO_324313,http://www.orpha.net/ORDO/Orphanet_324313,0
9q21.13 microdeletion syndrome,9q21.13 microdeletion syndrome,Orphanet,ORDO_531151,http://www.orpha.net/ORDO/Orphanet_531151,0
9q31.1q31.3 microdeletion syndrome,9q31.1q31.3 microdeletion syndrome,Orphanet,ORDO_401923,http://www.orpha.net/ORDO/Orphanet_401923,0
9q33.3q34.11 microdeletion syndrome,9q33.3q34.11 microdeletion syndrome,Orphanet,ORDO_495818,http://www.orpha.net/ORDO/Orphanet_495818,0
<1 / 1 000 000,<1 / 1 000 000,Orphanet,ORDO_409979,http://www.orpha.net/ORDO/Orphanet_409979,0
>1 / 1000,>1 / 1000,Orphanet,ORDO_409980,http://www.orpha.net/ORDO/Orphanet_409980,0
A-kinase anchoring protein 9,A-kinase anchoring protein 9,Orphanet,ORDO_160008,http://www.orpha.net/ORDO/Orphanet_160008,0
AA amyloidosis,AA amyloidosis,Orphanet,ORDO_85445,http://www.orpha.net/ORDO/Orphanet_85445,0
"AARSKOG SYNDROME, AUTOSOMAL DOMINANT","AARSKOG SYNDROME, AUTOSOMAL DOMINANT","OMIM, phenotype",MIM_100050,http://purl.bioontology.org/ontology/OMIM/100050,0
AARSKOG-SCOTT SYNDROME,AARSKOG-SCOTT SYNDROME,"OMIM, phenotype",MIM_305400,http://purl.bioontology.org/ontology/OMIM/305400,0
AASE-SMITH SYNDROME I,AASE-SMITH SYNDROME I,"OMIM, phenotype",MIM_147800,http://purl.bioontology.org/ontology/OMIM/147800,0
AApoAI amyloidosis,AApoAI amyloidosis,Orphanet,ORDO_93560,http://www.orpha.net/ORDO/Orphanet_93560,0
AApoAII amyloidosis,AApoAII amyloidosis,Orphanet,ORDO_238269,http://www.orpha.net/ORDO/Orphanet_238269,0
AApoAIV amyloidosis,AApoAIV amyloidosis,Orphanet,ORDO_439232,http://www.orpha.net/ORDO/Orphanet_439232,0
ABCD SYNDROME,ABCD SYNDROME,"OMIM, phenotype",MIM_600501,http://purl.bioontology.org/ontology/OMIM/600501,0
ABCD syndrome,ABCD syndrome,Orphanet,ORDO_918,http://www.orpha.net/ORDO/Orphanet_918,0
ABDOMINAL OBESITY-METABOLIC SYNDROME 1,ABDOMINAL OBESITY-METABOLIC SYNDROME 1,"OMIM, phenotype",MIM_605552,http://purl.bioontology.org/ontology/OMIM/605552,0
ABDOMINAL OBESITY-METABOLIC SYNDROME 3,ABDOMINAL OBESITY-METABOLIC SYNDROME 3,"OMIM, phenotype",MIM_615812,http://purl.bioontology.org/ontology/OMIM/615812,0
ABDOMINAL OBESITY-METABOLIC SYNDROME QUANTITATIVE TRAIT LOCUS 2,ABDOMINAL OBESITY-METABOLIC SYNDROME QUANTITATIVE TRAIT LOCUS 2,"OMIM, phenotype",MIM_605572,http://purl.bioontology.org/ontology/OMIM/605572,0
ABDUCENS PALSY,ABDUCENS PALSY,"OMIM, phenotype",MIM_100200,http://purl.bioontology.org/ontology/OMIM/100200,0
ABETALIPOPROTEINEMIA,ABETALIPOPROTEINEMIA,"OMIM, phenotype",MIM_200100,http://purl.bioontology.org/ontology/OMIM/200100,0
ABIDI X-LINKED MENTAL RETARDATION SYNDROME,ABIDI X-LINKED MENTAL RETARDATION SYNDROME,"OMIM, phenotype",MIM_300262,http://purl.bioontology.org/ontology/OMIM/300262,0
"ABL proto-oncogene 1, non-receptor tyrosine kinase","ABL proto-oncogene 1, non-receptor tyrosine kinase",Orphanet,ORDO_117691,http://www.orpha.net/ORDO/Orphanet_117691,0
ABLEPHARON-MACROSTOMIA SYNDROME,ABLEPHARON-MACROSTOMIA SYNDROME,"OMIM, phenotype",MIM_200110,http://purl.bioontology.org/ontology/OMIM/200110,0
"ABNORMAL HAIR, JOINT LAXITY, AND DEVELOPMENTAL DELAY","ABNORMAL HAIR, JOINT LAXITY, AND DEVELOPMENTAL DELAY","OMIM, phenotype",MIM_261990,http://purl.bioontology.org/ontology/OMIM/261990,0
ABRUZZO-ERICKSON SYNDROME,ABRUZZO-ERICKSON SYNDROME,"OMIM, phenotype",MIM_302905,http://purl.bioontology.org/ontology/OMIM/302905,0
ABSENT EYEBROWS AND EYELASHES WITH MENTAL RETARDATION,ABSENT EYEBROWS AND EYELASHES WITH MENTAL RETARDATION,"OMIM, phenotype",MIM_200130,http://purl.bioontology.org/ontology/OMIM/200130,0
"ABeta amyloidosis, Arctic type","ABeta amyloidosis, Arctic type",Orphanet,ORDO_324723,http://www.orpha.net/ORDO/Orphanet_324723,0
"ABeta amyloidosis, Dutch type","ABeta amyloidosis, Dutch type",Orphanet,ORDO_100006,http://www.orpha.net/ORDO/Orphanet_100006,0
"ABeta amyloidosis, Iowa type","ABeta amyloidosis, Iowa type",Orphanet,ORDO_324708,http://www.orpha.net/ORDO/Orphanet_324708,0
"ABeta amyloidosis, Italian type","ABeta amyloidosis, Italian type",Orphanet,ORDO_324713,http://www.orpha.net/ORDO/Orphanet_324713,0
ABeta2M amyloidosis,ABeta2M amyloidosis,Orphanet,ORDO_439246,http://www.orpha.net/ORDO/Orphanet_439246,0
ABetaA21G amyloidosis,ABetaA21G amyloidosis,Orphanet,ORDO_324718,http://www.orpha.net/ORDO/Orphanet_324718,0
ABetaL34V amyloidosis,ABetaL34V amyloidosis,Orphanet,ORDO_324703,http://www.orpha.net/ORDO/Orphanet_324703,0
ABri amyloidosis,ABri amyloidosis,Orphanet,ORDO_97345,http://www.orpha.net/ORDO/Orphanet_97345,0
ACANTHOSIS NIGRICANS,ACANTHOSIS NIGRICANS,"OMIM, phenotype",MIM_100600,http://purl.bioontology.org/ontology/OMIM/100600,0
ACANTHOSIS NIGRICANS WITH MUSCLE CRAMPS AND ACRAL ENLARGEMENT,ACANTHOSIS NIGRICANS WITH MUSCLE CRAMPS AND ACRAL ENLARGEMENT,"OMIM, phenotype",MIM_200170,http://purl.bioontology.org/ontology/OMIM/200170,0
ACATALASEMIA,ACATALASEMIA,"OMIM, phenotype",MIM_614097,http://purl.bioontology.org/ontology/OMIM/614097,0
"ACCELERATED TUMOR FORMATION, SUSCEPTIBILITY TO","ACCELERATED TUMOR FORMATION, SUSCEPTIBILITY TO","OMIM, phenotype",MIM_614401,http://purl.bioontology.org/ontology/OMIM/614401,0
ACD shelterin complex subunit and telomerase recruitment factor,ACD shelterin complex subunit and telomerase recruitment factor,Orphanet,ORDO_419358,http://www.orpha.net/ORDO/Orphanet_419358,0
ACERULOPLASMINEMIA,ACERULOPLASMINEMIA,"OMIM, phenotype",MIM_604290,http://purl.bioontology.org/ontology/OMIM/604290,0
ACETAMINOPHEN METABOLISM,ACETAMINOPHEN METABOLISM,"OMIM, phenotype",MIM_100675,http://purl.bioontology.org/ontology/OMIM/100675,0
ACETOPHENETIDIN SENSITIVITY,ACETOPHENETIDIN SENSITIVITY,"OMIM, phenotype",MIM_200300,http://purl.bioontology.org/ontology/OMIM/200300,0
ACETYL-CoA ACETYLTRANSFERASE-2 DEFICIENCY,ACETYL-CoA ACETYLTRANSFERASE-2 DEFICIENCY,"OMIM, phenotype",MIM_614055,http://purl.bioontology.org/ontology/OMIM/614055,0
ACETYL-CoA CARBOXYLASE DEFICIENCY,ACETYL-CoA CARBOXYLASE DEFICIENCY,"OMIM, phenotype",MIM_613933,http://purl.bioontology.org/ontology/OMIM/613933,0
"ACETYLATION, SLOW","ACETYLATION, SLOW","OMIM, phenotype",MIM_243400,http://purl.bioontology.org/ontology/OMIM/243400,0
"ACHALASIA, FAMILIAL ESOPHAGEAL","ACHALASIA, FAMILIAL ESOPHAGEAL","OMIM, phenotype",MIM_200400,http://purl.bioontology.org/ontology/OMIM/200400,0
ACHALASIA-ADDISONIANISM-ALACRIMA SYNDROME,ACHALASIA-ADDISONIANISM-ALACRIMA SYNDROME,"OMIM, phenotype",MIM_231550,http://purl.bioontology.org/ontology/OMIM/231550,0
ACHALASIA-MICROCEPHALY SYNDROME,ACHALASIA-MICROCEPHALY SYNDROME,"OMIM, phenotype",MIM_200450,http://purl.bioontology.org/ontology/OMIM/200450,0
ACHARD SYNDROME,ACHARD SYNDROME,"OMIM, phenotype",MIM_100700,http://purl.bioontology.org/ontology/OMIM/100700,0
ACHEIROPODY,ACHEIROPODY,"OMIM, phenotype",MIM_200500,http://purl.bioontology.org/ontology/OMIM/200500,0
"ACHONDROGENESIS, TYPE IA","ACHONDROGENESIS, TYPE IA","OMIM, phenotype",MIM_200600,http://purl.bioontology.org/ontology/OMIM/200600,0
"ACHONDROGENESIS, TYPE IB","ACHONDROGENESIS, TYPE IB","OMIM, phenotype",MIM_600972,http://purl.bioontology.org/ontology/OMIM/600972,0
"ACHONDROGENESIS, TYPE II","ACHONDROGENESIS, TYPE II","OMIM, phenotype",MIM_200610,http://purl.bioontology.org/ontology/OMIM/200610,0
ACHONDROPLASIA,ACHONDROPLASIA,"OMIM, phenotype",MIM_100800,http://purl.bioontology.org/ontology/OMIM/100800,0
"ACHONDROPLASIA, SEVERE, WITH DEVELOPMENTAL DELAY AND ACANTHOSIS NIGRICANS","ACHONDROPLASIA, SEVERE, WITH DEVELOPMENTAL DELAY AND ACANTHOSIS NIGRICANS","OMIM, phenotype",MIM_616482,http://purl.bioontology.org/ontology/OMIM/616482,0
ACHOO SYNDROME,ACHOO SYNDROME,"OMIM, phenotype",MIM_100820,http://purl.bioontology.org/ontology/OMIM/100820,0
ACHROMATOPSIA 2,ACHROMATOPSIA 2,"OMIM, phenotype",MIM_216900,http://purl.bioontology.org/ontology/OMIM/216900,0
ACHROMATOPSIA 3,ACHROMATOPSIA 3,"OMIM, phenotype",MIM_262300,http://purl.bioontology.org/ontology/OMIM/262300,0
ACHROMATOPSIA 4,ACHROMATOPSIA 4,"OMIM, phenotype",MIM_613856,http://purl.bioontology.org/ontology/OMIM/613856,0
ACHROMATOPSIA 7,ACHROMATOPSIA 7,"OMIM, phenotype",MIM_616517,http://purl.bioontology.org/ontology/OMIM/616517,0
ACID PHOSPHATASE DEFICIENCY,ACID PHOSPHATASE DEFICIENCY,"OMIM, phenotype",MIM_200950,http://purl.bioontology.org/ontology/OMIM/200950,0
ACID-LABILE SUBUNIT DEFICIENCY,ACID-LABILE SUBUNIT DEFICIENCY,"OMIM, phenotype",MIM_615961,http://purl.bioontology.org/ontology/OMIM/615961,0
ACKERMAN SYNDROME,ACKERMAN SYNDROME,"OMIM, phenotype",MIM_200970,http://purl.bioontology.org/ontology/OMIM/200970,0
"ACNE INVERSA, FAMILIAL, 1","ACNE INVERSA, FAMILIAL, 1","OMIM, phenotype",MIM_142690,http://purl.bioontology.org/ontology/OMIM/142690,0
"ACNE INVERSA, FAMILIAL, 2, WITH OR WITHOUT DOWLING-DEGOS DISEASE","ACNE INVERSA, FAMILIAL, 2, WITH OR WITHOUT DOWLING-DEGOS DISEASE","OMIM, phenotype",MIM_613736,http://purl.bioontology.org/ontology/OMIM/613736,0
"ACNE INVERSA, FAMILIAL, 3","ACNE INVERSA, FAMILIAL, 3","OMIM, phenotype",MIM_613737,http://purl.bioontology.org/ontology/OMIM/613737,0
"ACNE, ADULT","ACNE, ADULT","OMIM, phenotype",MIM_604324,http://purl.bioontology.org/ontology/OMIM/604324,0
ACROCALLOSAL SYNDROME,ACROCALLOSAL SYNDROME,"OMIM, phenotype",MIM_200990,http://purl.bioontology.org/ontology/OMIM/200990,0
ACROCAPITOFEMORAL DYSPLASIA,ACROCAPITOFEMORAL DYSPLASIA,"OMIM, phenotype",MIM_607778,http://purl.bioontology.org/ontology/OMIM/607778,0
ACROCEPHALOPOLYDACTYLOUS DYSPLASIA,ACROCEPHALOPOLYDACTYLOUS DYSPLASIA,"OMIM, phenotype",MIM_200995,http://purl.bioontology.org/ontology/OMIM/200995,0
ACROCEPHALOPOLYSYNDACTYLY TYPE III,ACROCEPHALOPOLYSYNDACTYLY TYPE III,"OMIM, phenotype",MIM_101120,http://purl.bioontology.org/ontology/OMIM/101120,0
ACROCEPHALOPOLYSYNDACTYLY TYPE IV,ACROCEPHALOPOLYSYNDACTYLY TYPE IV,"OMIM, phenotype",MIM_201020,http://purl.bioontology.org/ontology/OMIM/201020,0
ACROCRANIOFACIAL DYSOSTOSIS,ACROCRANIOFACIAL DYSOSTOSIS,"OMIM, phenotype",MIM_201050,http://purl.bioontology.org/ontology/OMIM/201050,0
"ACRODERMATITIS ENTEROPATHICA, ZINC-DEFICIENCY TYPE","ACRODERMATITIS ENTEROPATHICA, ZINC-DEFICIENCY TYPE","OMIM, phenotype",MIM_201100,http://purl.bioontology.org/ontology/OMIM/201100,0
ACRODYSOSTOSIS 1 WITH OR WITHOUT HORMONE RESISTANCE,ACRODYSOSTOSIS 1 WITH OR WITHOUT HORMONE RESISTANCE,"OMIM, phenotype",MIM_101800,http://purl.bioontology.org/ontology/OMIM/101800,0
ACRODYSOSTOSIS 2 WITH OR WITHOUT HORMONE RESISTANCE,ACRODYSOSTOSIS 2 WITH OR WITHOUT HORMONE RESISTANCE,"OMIM, phenotype",MIM_614613,http://purl.bioontology.org/ontology/OMIM/614613,0
"ACRODYSPLASIA WITH OSSIFICATION ABNORMALITIES, SHORT STATURE, AND FIBULAR HYPOPLASIA","ACRODYSPLASIA WITH OSSIFICATION ABNORMALITIES, SHORT STATURE, AND FIBULAR HYPOPLASIA","OMIM, phenotype",MIM_603740,http://purl.bioontology.org/ontology/OMIM/603740,0
"ACROFACIAL DYSOSTOSIS 1, NAGER TYPE","ACROFACIAL DYSOSTOSIS 1, NAGER TYPE","OMIM, phenotype",MIM_154400,http://purl.bioontology.org/ontology/OMIM/154400,0
